"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"22,Bo Nix,59,29,1,0,Sun,8,8,2025-10-26,25-243,DEN,,DAL,W 44-24,19,29,10,65.5,247,4,1,0,13.8,3.4,117.4,0,0,0.00,8.5,9.72,9.72,13.0,65.5,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,59,93.7,0,0.0,0,0.0,QB,NixxBo00"
"23,Rome Odunze,59,0,0,10,Sun,7,8,2025-10-26,23-145,CHI,@,BAL,L 16-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,7,114,16.3,0,70.0,11.4,7,70.0,59,93.7,0,0.0,0,0.0,WR,OdunRo00"
"24,George Pickens,59,0,0,9,Sun,8,8,2025-10-26,24-236,DAL,@,DEN,L 24-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,78,11.1,0,77.8,8.7,5,77.8,59,79.7,0,0.0,0,0.0,WR,PickGe00"
"25,Rashee Rice,59,0,2,9,Mon,8,8,2025-10-27,25-188,KAN,,WAS,W 28-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,12,6.0,0,0,100.0,9,9,93,10.3,1,100.0,10.3,5,77.8,59,85.5,0,0.0,0,0.0,WR,RiceRa01"
"26,Ja'Marr Chase,58,0,0,19,Sun,8,8,2025-10-26,25-239,CIN,,NYJ,L 38-39,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,19,12,91,7.6,0,63.2,4.8,5,52.6,58,98.3,0,0.0,0,0.0,WR,ChasJa00"
"27,Travis Kelce,58,0,0,8,Mon,8,8,2025-10-27,36-022,KAN,,WAS,W 28-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,99,16.5,1,75.0,12.4,5,62.5,58,84.1,0,0.0,0,0.0,TE,KelcTr00"
"28,Xavier Worthy,58,0,0,7,Mon,8,8,2025-10-27,22-183,KAN,,WAS,W 28-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,53,10.6,0,71.4,7.6,2,57.1,58,84.1,0,0.0,0,0.0,WR,WortXa00"
"29,Xavier Hutchinson,57,0,0,6,Sun,7,8,2025-10-26,25-147,HOU,,SFO,W 26-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,69,13.8,1,83.3,11.5,3,66.7,57,71.3,0,0.0,0,0.0,WR,HutcXa00"
"30,Tetairoa McMillan,57,0,0,10,Sun,8,8,2025-10-26,22-204,CAR,,BUF,L 9-40,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,7,99,14.1,0,70.0,9.9,7,70.0,57,93.4,0,0.0,0,0.0,WR,McMiTe00"
"31,Oronde Gadsden II,56,0,0,5,Thu,8,8,2025-10-23,22-120,LAC,,MIN,W 37-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,5,77,15.4,1,100.0,15.4,3,100.0,56,76.7,0,0.0,5,18.5,TE,GadsOr01"
"32,Van Jefferson,56,0,0,8,Sun,8,8,2025-10-26,29-092,TEN,@,IND,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,1,6,6.0,0,12.5,0.8,0,12.5,56,78.9,0,0.0,0,0.0,WR,JeffVa00"
"33,Tyler Johnson,56,0,0,5,Sun,8,8,2025-10-26,27-062,NYJ,@,CIN,W 39-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,64,21.3,1,60.0,12.8,3,60.0,56,77.8,0,0.0,0,0.0,WR,JohnTy00"
"34,Allen Lazard,56,0,0,2,Sun,8,8,2025-10-26,29-319,NYJ,@,CIN,W 39-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,0,50.0,56,77.8,0,0.0,0,0.0,WR,LazaAl00"
"35,Baker Mayfield,56,24,0,0,Sun,8,8,2025-10-26,30-195,TAM,@,NOR,W 23-3,15,24,9,62.5,152,0,0,0,0.0,0.0,80.6,3,28,11.11,6.3,6.33,4.59,10.1,40.7,0,0,,0,0,,0,0,0,,0,,,0,,56,96.6,0,0.0,0,0.0,QB,MayfBa00"
"36,Cade Otton,56,0,0,5,Sun,8,8,2025-10-26,26-194,TAM,@,NOR,W 23-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,40,10.0,0,80.0,8.0,2,80.0,56,96.6,0,0.0,0,0.0,TE,OttoCa00"
"37,Rashid Shaheed,56,0,0,12,Sun,8,8,2025-10-26,27-056,NOR,,TAM,L 3-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,9,75,8.3,0,75.0,6.3,4,58.3,56,77.8,0,0.0,3,15.0,WR,ShahRa00"
"38,Jalen Hurts,55,20,4,0,Sun,8,8,2025-10-26,27-080,PHI,,NYG,W 38-20,15,20,5,75.0,179,4,0,0,20.0,0.0,141.5,4,28,16.67,9.0,12.95,9.63,11.9,41.7,4,22,5.5,0,2,75.0,0,0,0,,0,,,0,,55,93.2,0,0.0,0,0.0,QB,HurtJa00"
"39,Juwan Johnson,55,0,0,8,Sun,8,8,2025-10-26,29-043,NOR,,TAM,L 3-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,53,10.6,0,62.5,6.6,4,62.5,55,76.4,0,0.0,0,0.0,TE,JohnJu02"
"40,Mason Taylor,55,0,0,8,Sun,8,8,2025-10-26,21-171,NYJ,@,CIN,W 39-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,34,6.8,1,62.5,4.3,4,62.5,55,76.4,0,0.0,0,0.0,TE,TaylMa02"
"41,Dillon Gabriel,54,35,1,0,Sun,8,8,2025-10-26,24-302,CLE,@,NWE,L 13-32,21,35,14,60.0,156,2,2,0,5.7,5.7,65.9,1,11,2.78,4.5,3.03,2.64,7.4,30.6,1,13,13.0,0,1,100.0,0,0,0,,0,,,0,,54,100.0,0,0.0,0,0.0,QB,GabrDi00"
"42,Xavier Legette,54,0,0,3,Sun,8,8,2025-10-26,24-270,CAR,,BUF,L 9-40,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,17,8.5,0,66.7,5.7,1,66.7,54,88.5,0,0.0,0,0.0,WR,LegeXa00"
"43,Kimani Vidal,54,0,23,2,Thu,8,8,2025-10-23,24-056,LAC,,MIN,W 37-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,23,117,5.1,1,8,56.5,2,1,10,10.0,0,50.0,5.0,1,50.0,54,74.0,0,0.0,0,0.0,RB,VidaKi00"
"44,Jaylen Waddle,54,0,0,6,Sun,8,8,2025-10-26,26-335,MIA,@,ATL,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,99,19.8,1,83.3,16.5,4,83.3,54,78.3,0,0.0,1,4.0,WR,WaddJa00"
"45,CeeDee Lamb,53,0,1,10,Sun,8,8,2025-10-26,26-201,DAL,@,DEN,L 24-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,0,0.0,10,7,74,10.6,0,70.0,7.4,3,40.0,53,71.6,0,0.0,0,0.0,WR,LambCe00"
"46,Marcus Mariota,53,30,8,0,Mon,8,8,2025-10-27,31-362,WAS,@,KAN,L 7-28,21,30,9,70.0,213,1,2,0,3.3,6.7,73.3,2,13,6.25,7.1,4.77,4.06,10.1,43.8,8,28,3.5,0,1,37.5,0,0,0,,0,,,0,,53,100.0,0,0.0,0,0.0,QB,MariMa01"
"47,D.J. Moore,53,0,2,7,Sun,7,8,2025-10-26,28-195,CHI,@,BAL,L 16-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,3,1.5,0,0,0.0,7,4,73,18.3,0,57.1,10.4,3,42.9,53,84.1,0,0.0,0,0.0,WR,MoorD.00"
"48,DeVonta Smith,53,0,0,9,Sun,8,8,2025-10-26,26-346,PHI,,NYG,W 38-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,84,14.0,0,66.7,9.3,5,55.6,53,89.8,0,0.0,1,3.6,WR,SmitDe07"
"49,Courtland Sutton,53,0,0,6,Sun,8,8,2025-10-26,30-016,DEN,,DAL,W 44-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,67,16.8,0,66.7,11.2,3,66.7,53,84.1,0,0.0,0,0.0,WR,SuttCo00"
"50,Javonte Williams,53,0,13,2,Sun,8,8,2025-10-26,25-184,DAL,@,DEN,L 24-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,41,3.2,2,4,69.2,2,1,8,8.0,0,50.0,4.0,0,50.0,53,71.6,0,0.0,0,0.0,RB,WillJa10"
"51,Josh Allen,52,19,3,0,Sun,7,8,2025-10-26,29-158,BUF,@,CAR,W 40-9,12,19,7,63.2,163,1,0,0,5.3,0.0,108.0,2,20,9.52,8.6,9.63,7.76,13.6,42.9,3,7,2.3,2,2,66.7,0,0,0,,0,,,0,,52,82.5,0,0.0,0,0.0,QB,AlleJo02"
"52,Jaxson Dart,52,24,6,0,Sun,8,8,2025-10-26,22-166,NYG,@,PHI,L 20-38,14,24,10,58.3,193,1,0,0,4.2,0.0,98.1,5,15,17.24,8.0,8.88,6.83,13.8,37.9,6,17,2.8,1,2,50.0,0,0,0,,0,,,0,,52,100.0,0,0.0,0,0.0,QB,DartJa00"
"53,Hunter Henry,52,0,0,1,Sun,8,8,2025-10-26,30-323,NWE,,CLE,W 32-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,1,100.0,7.0,1,100.0,52,76.5,0,0.0,2,8.0,TE,HenrHu00"
"54,Tee Higgins,52,0,0,2,Sun,8,8,2025-10-26,26-281,CIN,,NYJ,L 38-39,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,44,44.0,1,50.0,22.0,1,50.0,52,88.1,0,0.0,0,0.0,WR,HiggTe00"
"55,Romeo Doubs,51,0,0,6,Sun,7,8,2025-10-26,25-196,GNB,@,PIT,W 35-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,44,14.7,0,50.0,7.3,3,50.0,51,79.7,0,0.0,4,12.1,WR,DoubRo00"
"56,Emeka Egbuka,51,0,0,9,Sun,8,8,2025-10-26,23-012,TAM,@,NOR,W 23-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,3,35,11.7,0,33.3,3.9,1,11.1,51,87.9,0,0.0,0,0.0,WR,EgbuEm01"
"57,Theo Johnson,51,0,0,4,Sun,8,8,2025-10-26,24-242,NYG,@,PHI,L 20-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,20,6.7,0,75.0,5.0,2,50.0,51,98.1,0,0.0,0,0.0,TE,JohnTh00"
"58,Colston Loveland,51,0,0,5,Sun,7,8,2025-10-26,21-200,CHI,@,BAL,L 16-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,38,12.7,0,60.0,7.6,2,40.0,51,81.0,0,0.0,0,0.0,TE,LoveCo00"
"59,Wan'Dale Robinson,51,0,0,4,Sun,8,8,2025-10-26,24-294,NYG,@,PHI,L 20-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,48,16.0,0,75.0,12.0,1,25.0,51,98.1,0,0.0,0,0.0,WR,RobiWa01"
"60,Kayshon Boutte,50,0,0,5,Sun,8,8,2025-10-26,23-172,NWE,,CLE,W 32-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,75,25.0,1,60.0,15.0,2,40.0,50,73.5,0,0.0,1,4.0,WR,BoutKa00"
"61,Kirk Cousins,50,31,2,0,Sun,7,8,2025-10-26,37-068,ATL,,MIA,L 10-34,21,31,10,67.7,173,0,0,0,0.0,0.0,81.8,1,5,3.13,5.6,5.58,5.25,8.2,46.9,2,2,1.0,0,0,0.0,0,0,0,,0,,,0,,50,100.0,0,0.0,0,0.0,QB,CousKi00"
"62,Rhamondre Stevenson,50,0,14,2,Sun,8,8,2025-10-26,27-245,NWE,,CLE,W 32-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,34,2.4,0,0,35.7,2,1,15,15.0,0,50.0,7.5,1,50.0,50,73.5,0,0.0,2,8.0,RB,StevRh00"
"63,Calvin Austin III,49,0,0,6,Sun,7,8,2025-10-26,26-216,PIT,,GNB,L 25-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,28,7.0,0,66.7,4.7,1,50.0,49,77.8,0,0.0,0,0.0,WR,AustCa00"
"64,Rashod Bateman,49,0,0,4,Sun,7,8,2025-10-26,25-331,BAL,,CHI,W 30-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,51,25.5,0,50.0,12.8,1,50.0,49,79.0,0,0.0,0,0.0,WR,BateRa00"
"65,Mack Hollins,49,0,0,7,Sun,8,8,2025-10-26,32-040,NWE,,CLE,W 32-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,7,89,12.7,0,100.0,12.7,4,85.7,49,72.1,0,0.0,3,12.0,WR,HollMa00"
"66,Dalton Schultz,49,0,0,3,Sun,7,8,2025-10-26,29-107,HOU,,SFO,W 26-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,24,12.0,0,66.7,8.0,1,66.7,49,61.3,0,0.0,0,0.0,TE,SchuDa00"
"67,Mac Jones,48,32,2,0,Sun,8,8,2025-10-26,27-051,SFO,@,HOU,L 15-26,19,32,13,59.4,193,2,1,0,6.3,3.1,84.5,2,18,5.88,6.0,5.88,5.00,10.2,38.2,2,23,11.5,0,1,100.0,0,0,0,,0,,,0,,48,100.0,0,0.0,0,0.0,QB,JoneMa05"
"68,Andrei Iosivas,47,0,0,3,Sun,8,8,2025-10-26,26-011,CIN,,NYJ,L 38-39,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,0,0,,0,0.0,0.0,0,0.0,47,79.7,0,0.0,0,0.0,WR,IosiAn00"
"69,Daniel Jones,47,29,1,0,Sun,8,8,2025-10-26,28-152,IND,,TEN,W 38-14,21,29,8,72.4,272,3,0,0,10.3,0.0,136.0,3,16,9.38,9.4,11.45,9.88,13.0,50.0,1,3,3.0,0,0,0.0,0,0,0,,0,,,0,,47,88.7,0,0.0,0,0.0,QB,JoneDa05"
"70,De'Von Achane,46,0,18,7,Sun,8,8,2025-10-26,24-013,MIA,@,ATL,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,67,3.7,0,4,50.0,7,5,24,4.8,1,71.4,3.4,2,42.9,46,66.7,0,0.0,1,4.0,RB,AchaDe00"
"71,Keon Coleman,46,0,0,4,Sun,7,8,2025-10-26,22-162,BUF,@,CAR,W 40-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,30,10.0,0,75.0,7.5,3,75.0,46,73.0,0,0.0,1,3.6,WR,ColeKe02"
"72,Christian McCaffrey,46,0,8,6,Sun,8,8,2025-10-26,29-141,SFO,@,HOU,L 15-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,25,3.1,0,1,37.5,6,3,43,14.3,0,50.0,7.2,3,50.0,46,95.8,0,0.0,0,0.0,RB,McCaCh01"
"73,Kyle Pitts,46,0,0,9,Sun,7,8,2025-10-26,25-020,ATL,,MIA,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,9,59,6.6,0,100.0,6.6,1,55.6,46,92.0,0,0.0,0,0.0,TE,PittKy00"
"74,Jerry Jeudy,45,0,0,2,Sun,8,8,2025-10-26,26-185,CLE,@,NWE,L 13-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,45,83.3,0,0.0,0,0.0,WR,JeudJe00"
"75,Darnell Mooney,45,0,0,4,Sun,7,8,2025-10-26,27-362,ATL,,MIA,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,11,11.0,0,25.0,2.8,1,25.0,45,90.0,0,0.0,0,0.0,WR,MoonDa00"
"76,David Sills V,45,0,0,3,Sun,7,8,2025-10-26,29-150,ATL,,MIA,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,14,7.0,0,66.7,4.7,0,33.3,45,90.0,0,0.0,0,0.0,WR,SillDa01"
"77,Nick Westbrook-Ikhine,45,0,0,3,Sun,8,8,2025-10-26,28-219,MIA,@,ATL,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,18,18.0,0,33.3,6.0,1,33.3,45,65.2,0,0.0,10,40.0,WR,WestNi00"
"78,Brandin Cooks,44,0,0,4,Sun,8,8,2025-10-26,32-031,NOR,,TAM,L 3-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,22,7.3,0,75.0,5.5,2,50.0,44,61.1,0,0.0,0,0.0,WR,CookBr00"
"79,Jake Ferguson,44,0,0,1,Sun,8,8,2025-10-26,26-281,DAL,@,DEN,L 24-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,44,59.5,0,0.0,0,0.0,TE,FergJa00"
"80,Chigoziem Okonkwo,44,0,0,5,Sun,8,8,2025-10-26,26-048,TEN,@,IND,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,53,13.3,0,80.0,10.6,2,80.0,44,62.0,0,0.0,0,0.0,TE,OkonCh00"
"81,Tucker Fisk,43,0,0,0,Thu,8,8,2025-10-23,26-277,LAC,,MIN,W 37-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,43,58.9,0,0.0,3,11.1,TE,FiskTu00"
"82,Tre Harris,43,0,0,2,Thu,8,8,2025-10-23,23-237,LAC,,MIN,W 37-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,8,4.0,1,100.0,4.0,1,50.0,43,58.9,0,0.0,0,0.0,WR,HarrTr03"
"83,Justin Jefferson,43,0,0,11,Thu,7,8,2025-10-23,26-129,MIN,@,LAC,L 10-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,7,74,10.6,0,63.6,6.7,3,36.4,43,87.8,0,0.0,0,0.0,WR,JeffJu00"
"84,George Kittle,43,0,0,5,Sun,8,8,2025-10-26,32-017,SFO,@,HOU,L 15-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,43,10.8,1,80.0,8.6,2,60.0,43,89.6,0,0.0,0,0.0,TE,KittGe00"
"85,Alec Pierce,43,0,0,5,Sun,8,8,2025-10-26,25-177,IND,,TEN,W 38-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,69,34.5,0,40.0,13.8,2,40.0,43,81.1,0,0.0,0,0.0,WR,PierAl00"
"86,Malik Washington,43,0,0,5,Sun,8,8,2025-10-26,24-295,MIA,@,ATL,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,36,9.0,1,80.0,7.2,2,60.0,43,62.3,0,0.0,7,28.0,WR,WashMa00"
"87,Carson Wentz,43,27,0,0,Thu,7,8,2025-10-23,32-297,MIN,@,LAC,L 10-37,15,27,12,55.6,144,1,1,0,3.7,3.7,67.5,5,27,15.63,5.3,4.41,2.88,9.6,31.3,0,0,,0,0,,0,0,0,,0,,,0,,43,87.8,0,0.0,0,0.0,QB,WentCa00"
