"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"22,Joe Burrow,64,35,5,0,Sun,1,1,2026-09-13,29-277,CIN,,TAM,W 33-27,25,35,10,71.4,254,1,1,1,2.9,2.9,89.5,1,9,2.78,7.3,6.5,6.1,10.2,50.0,5,20,4.0,0,4,80.0,0,0,0,,0,,,0,,64,100.0,0,0.0,0,0.0,QB,BurrJo01"
"23,D.K. Metcalf,64,0,0,10,Sun,1,1,2026-09-13,28-273,PIT,,ATL,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,4,40,10.0,0,40.0,4.0,2,40.0,64,95.5,0,0.0,0,0.0,WR,MetcDK00"
"24,Michael Wilson,64,0,0,7,Sun,1,1,2026-09-13,26-202,ARI,@,LAC,W 26-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,56,11.2,0,71.4,8.0,3,71.4,64,85.3,0,0.0,0,0.0,WR,WilsMi02"
"25,Bryce Lance,62,0,0,4,Sun,1,1,2026-09-13,24-024,NOR,@,DET,L 30-31 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,42,14.0,0,75.0,10.5,2,75.0,62,68.9,0,0.0,0,0.0,WR,LancBr00"
"26,Sam LaPorta,62,0,0,8,Sun,1,1,2026-09-13,25-244,DET,,NOR,W 31-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,48,9.6,0,62.5,6.0,2,50.0,62,80.5,0,0.0,0,0.0,TE,LaPoSa01"
"27,Terry McLaurin,61,0,0,4,Sun,1,1,2026-09-13,30-363,WAS,@,PHI,L 22-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,14,7.0,0,50.0,3.5,1,50.0,61,87.1,0,0.0,0,0.0,WR,McLaTe00"
"28,Bryce Young,61,37,2,0,Sun,1,1,2026-09-13,25-050,CAR,,CHI,L 37-59,23,37,14,62.2,361,3,1,0,8.1,2.7,110.3,2,8,5.13,9.8,10.2,9.4,15.7,53.8,2,10,5.0,1,1,50.0,0,0,0,,0,,,0,,61,89.7,0,0.0,0,0.0,QB,YounBr01"
"29,Ja'Marr Chase,60,0,0,4,Sun,1,1,2026-09-13,26-196,CIN,,TAM,W 33-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,12,6.0,0,50.0,3.0,1,25.0,60,93.8,0,0.0,0,0.0,WR,ChasJa00"
"30,Justin Jefferson,60,0,0,9,Sun,1,1,2026-09-13,27-089,MIN,,GNB,W 39-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,8,92,11.5,2,88.9,10.2,5,66.7,60,92.3,0,0.0,0,0.0,WR,JeffJu00"
"31,Trey McBride,60,0,0,13,Sun,1,1,2026-09-13,26-295,ARI,@,LAC,W 26-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,9,95,10.6,1,69.2,7.3,6,53.8,60,80.0,0,0.0,0,0.0,TE,McBrTr01"
"32,Cooper Rush,60,22,0,0,Sun,1,1,2026-09-13,32-296,ATL,@,PIT,L 13-20,12,22,10,54.5,143,1,2,1,4.5,9.1,51.9,4,25,15.38,6.5,3.3,1.8,11.9,30.8,0,0,,0,0,,0,0,0,,0,,,0,,60,100.0,0,0.0,0,0.0,QB,RushCo00"
"33,Rhamondre Stevenson,60,0,18,6,Wed,1,1,2026-09-09,28-198,NWE,@,SEA,L 10-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,51,2.8,0,2,44.4,6,5,44,8.8,0,83.3,7.3,1,16.7,60,84.5,0,0.0,0,0.0,RB,StevRh00"
"34,Marvin Harrison Jr.,59,0,0,3,Sun,1,1,2026-09-13,24-033,ARI,@,LAC,W 26-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,33,33.0,0,33.3,11.0,1,33.3,59,78.7,0,0.0,0,0.0,WR,HarrMa09"
"35,Drake London,59,0,1,5,Sun,1,1,2026-09-13,25-051,ATL,@,PIT,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,6,6.0,0,0,100.0,5,2,29,14.5,0,40.0,5.8,1,40.0,59,98.3,0,0.0,0,0.0,WR,LondDr00"
"36,Michael Pittman Jr.,59,0,0,3,Sun,1,1,2026-09-13,28-343,PIT,,ATL,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,58,19.3,0,100.0,19.3,2,100.0,59,88.1,0,0.0,0,0.0,WR,PittMi01"
"37,Josh Allen,58,29,6,0,Sun,1,1,2026-09-13,30-115,BUF,@,HOU,W 36-31,20,29,9,69.0,334,2,0,0,6.9,0.0,130.5,2,11,6.45,11.5,12.9,11.7,16.7,48.4,6,23,3.8,2,2,33.3,0,0,0,,0,,,0,,58,100.0,0,0.0,0,0.0,QB,AlleJo02"
"38,Dak Prescott,58,34,2,0,Sun,1,1,2026-09-13,33-046,DAL,@,NYG,L 20-28,22,34,12,64.7,175,2,1,0,5.9,2.9,84.8,0,0,0.00,5.1,5.0,5.0,8.0,50.0,2,14,7.0,0,1,100.0,0,0,0,,0,,,0,,58,100.0,0,0.0,0,0.0,QB,PresDa01"
"39,Jalen Coker,57,0,0,9,Sun,1,1,2026-09-13,24-318,CAR,,CHI,L 37-59,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,8,138,17.3,2,88.9,15.3,6,88.9,57,83.8,0,0.0,0,0.0,WR,CokeJa01"
"40,Nico Collins,57,0,1,10,Sun,1,1,2026-09-13,27-178,HOU,,BUF,L 31-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,1,100.0,10,7,75,10.7,1,70.0,7.5,3,50.0,57,72.2,0,0.0,0,0.0,WR,CollNi00"
"41,Jahmyr Gibbs,57,0,29,5,Sun,1,1,2026-09-13,24-177,DET,,NOR,W 31-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,29,156,5.4,2,14,62.1,5,5,30,6.0,0,100.0,6.0,1,80.0,57,74.0,0,0.0,0,0.0,RB,GibbJa01"
"42,Baker Mayfield,57,28,5,0,Sun,1,1,2026-09-13,31-152,TAM,@,CIN,L 27-33,23,28,5,82.1,216,0,0,0,0.0,0.0,98.8,4,23,12.50,7.7,7.7,6.0,9.4,56.3,5,30,6.0,1,1,80.0,0,0,0,,0,,,0,,57,100.0,0,0.0,0,0.0,QB,MayfBa00"
"43,Rashee Rice,57,0,0,2,Mon,1,1,2026-09-14,26-145,KAN,,DEN,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,19,9.5,1,100.0,9.5,1,50.0,57,82.6,0,0.0,0,0.0,WR,RiceRa01"
"44,Matthew Golden,56,0,0,12,Sun,1,1,2026-09-13,23-043,GNB,@,MIN,L 22-39,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,6,95,15.8,0,50.0,7.9,4,41.7,56,82.4,0,0.0,0,0.0,WR,GoldMa02"
"45,Tetairoa McMillan,56,0,0,8,Sun,1,1,2026-09-13,23-161,CAR,,CHI,L 37-59,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,75,15.0,0,62.5,9.4,4,62.5,56,82.4,0,0.0,0,0.0,WR,McMiTe00"
"46,Cade Otton,56,0,0,5,Sun,1,1,2026-09-13,27-151,TAM,@,CIN,L 27-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,26,8.7,0,60.0,5.2,3,60.0,56,98.2,0,0.0,0,0.0,TE,OttoCa00"
"47,Malik Willis,56,27,6,0,Sun,1,1,2026-09-13,27-111,MIA,@,LVR,L 13-27,15,27,12,55.6,220,0,1,0,0.0,3.7,66.9,5,35,15.63,8.1,6.5,4.4,14.7,37.5,6,39,6.5,1,2,33.3,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,WillMa12"
"48,Luther Burden,55,0,1,5,Sun,1,1,2026-09-13,22-275,CHI,@,CAR,W 59-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,0,0.0,5,5,63,12.6,0,100.0,12.6,2,100.0,55,73.3,0,0.0,1,2.7,WR,BurdLu00"
"49,Justin Herbert,55,27,5,0,Sun,1,1,2026-09-13,28-187,LAC,,ARI,L 14-26,17,27,10,63.0,209,1,1,0,3.7,3.7,83.7,3,22,10.00,7.7,6.8,5.4,12.3,40.0,5,29,5.8,0,1,40.0,0,0,0,,0,,,0,,55,100.0,0,0.0,0,0.0,QB,HerbJu00"
"50,Jalen Hurts,55,25,7,0,Sun,1,1,2026-09-13,28-037,PHI,,WAS,W 24-22,14,25,11,56.0,203,3,0,0,12.0,0.0,122.2,3,21,10.71,8.1,10.5,8.6,14.5,28.6,7,46,6.6,0,2,57.1,0,0,0,,0,,,0,,55,100.0,0,0.0,0,0.0,QB,HurtJa00"
"51,Michael Mayer,55,0,0,7,Sun,1,1,2026-09-13,25-069,LVR,,MIA,W 27-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,32,5.3,0,85.7,4.6,3,42.9,55,80.9,0,0.0,0,0.0,TE,MayeMi00"
"52,Malik Washington,55,0,0,8,Sun,1,1,2026-09-13,25-252,MIA,@,LVR,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,3,53,17.7,0,37.5,6.6,1,25.0,55,98.2,0,0.0,9,34.6,WR,WashMa00"
"53,Jordan Addison,54,0,0,2,Sun,1,1,2026-09-13,24-229,MIN,,GNB,W 39-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,54,83.1,0,0.0,0,0.0,WR,AddiJo00"
"54,Hunter Henry,54,0,0,3,Wed,1,1,2026-09-09,31-276,NWE,@,SEA,L 10-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,26,8.7,0,100.0,8.7,1,33.3,54,76.1,0,0.0,0,0.0,TE,HenrHu00"
"55,Daniel Jones,54,31,1,0,Sun,1,1,2026-09-13,29-109,IND,,BAL,L 23-41,19,31,12,61.3,166,1,1,0,3.2,3.2,72.8,2,17,6.06,5.4,4.5,3.8,8.7,39.4,1,4,4.0,0,1,100.0,0,0,0,,0,,,0,,54,100.0,0,0.0,0,0.0,QB,JoneDa05"
"56,Carson Wentz,54,19,5,0,Sun,1,1,2026-09-13,33-257,MIN,,GNB,W 39-22,12,19,7,63.2,133,3,0,0,15.8,0.0,123.5,3,19,13.64,7.0,10.2,7.9,11.1,40.9,5,-1,-0.2,0,1,20.0,0,0,0,,0,,,0,,54,83.1,0,0.0,0,0.0,QB,WentCa00"
"57,Rashod Bateman,53,0,0,1,Sun,1,1,2026-09-13,26-288,BAL,@,IND,W 41-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,53,77.9,0,0.0,0,0.0,WR,BateRa00"
"58,Travis Etienne,53,0,9,9,Sun,1,1,2026-09-13,27-230,NOR,@,DET,L 30-31 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,46,5.1,0,2,33.3,9,7,32,4.6,0,77.8,3.6,2,33.3,53,58.9,0,0.0,0,0.0,RB,EtieTr00"
"59,Xavier Worthy,53,0,0,6,Mon,1,1,2026-09-14,23-140,KAN,,DEN,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,18,6.0,0,50.0,3.0,1,33.3,53,76.8,0,0.0,0,0.0,WR,WortXa00"
"60,Dallas Goedert,52,0,0,5,Sun,1,1,2026-09-13,31-253,PHI,,WAS,W 24-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,77,19.3,2,80.0,15.4,3,60.0,52,94.5,0,0.0,1,3.2,TE,GoedDa00"
"61,Dalton Schultz,52,0,0,8,Sun,1,1,2026-09-13,30-064,HOU,,BUF,L 31-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,35,8.8,0,50.0,4.4,1,37.5,52,65.8,0,0.0,0,0.0,TE,SchuDa00"
"62,DeVonta Smith,52,0,0,6,Sun,1,1,2026-09-13,27-303,PHI,,WAS,W 24-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,53,17.7,0,50.0,8.8,1,33.3,52,94.5,0,0.0,1,3.2,WR,SmitDe07"
"63,Isaac TeSlaa,52,0,0,1,Sun,1,1,2026-09-13,24-205,DET,,NOR,W 31-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,52,67.5,0,0.0,0,0.0,WR,TeSlIs00"
"64,Christian Watson,52,0,0,8,Sun,1,1,2026-09-13,27-124,GNB,@,MIN,L 22-39,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,147,24.5,2,75.0,18.4,5,62.5,52,76.5,0,0.0,0,0.0,WR,WatsCh00"
"65,Caleb Douglas,51,0,0,7,Sun,1,1,2026-09-13,23-004,MIA,@,LVR,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,94,18.8,0,71.4,13.4,3,57.1,51,91.1,0,0.0,0,0.0,WR,DougCa00"
"66,Bo Nix,51,28,3,0,Mon,1,1,2026-09-14,26-201,DEN,@,KAN,L 10-31,17,28,11,60.7,131,1,1,0,3.6,3.6,69.2,4,16,12.50,4.7,3.8,2.8,7.7,34.4,3,2,0.7,0,0,0.0,0,0,0,,0,,,0,,51,100.0,0,0.0,0,0.0,QB,NixxBo00"
"67,Matthew Stafford,51,25,2,0,Thu,1,1,2026-09-10,38-215,LAR,,SFO,L 7-27,15,25,10,60.0,155,0,1,0,0.0,4.0,61.2,0,0,0.00,6.2,4.4,4.4,10.3,40.0,2,-1,-0.5,0,0,0.0,0,0,0,,0,,,0,,51,83.6,0,0.0,0,0.0,QB,StafMa00"
"68,Deshaun Watson,51,22,6,0,Sun,1,1,2026-09-13,30-364,CLE,@,JAX,L 10-34,16,22,6,72.7,205,1,1,0,4.5,4.5,97.7,5,20,18.52,9.3,8.2,5.9,12.8,40.7,6,38,6.3,0,3,83.3,0,0,0,,0,,,0,,51,100.0,0,0.0,0,0.0,QB,WatsDe00"
"69,Kendrick Bourne,50,0,0,8,Sun,1,1,2026-09-13,31-040,ARI,@,LAC,W 26-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,8,75,9.4,0,100.0,9.4,5,75.0,50,66.7,0,0.0,0,0.0,WR,BourKe00"
"70,Malachi Fields,50,0,0,4,Sun,1,1,2026-09-13,23-018,NYG,,DAL,W 28-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,25,12.5,0,50.0,6.3,1,50.0,50,72.5,0,0.0,0,0.0,WR,FielMa00"
"71,Mack Hollins,50,0,0,5,Wed,1,1,2026-09-09,32-358,NWE,@,SEA,L 10-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,51,12.8,0,80.0,10.2,1,80.0,50,70.4,0,0.0,8,36.4,WR,HollMa00"
"72,Ashton Jeanty,50,0,23,6,Sun,1,1,2026-09-13,22-285,LVR,,MIA,W 27-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,23,102,4.4,0,7,56.5,6,6,45,7.5,2,100.0,7.5,2,50.0,50,73.5,0,0.0,0,0.0,RB,JeanAs00"
"73,Trevor Lawrence,50,23,2,0,Sun,1,1,2026-09-13,26-342,JAX,,CLE,W 34-10,18,23,5,78.3,245,4,0,0,17.4,0.0,150.6,1,11,4.17,10.7,14.1,13.1,13.6,70.8,2,3,1.5,0,1,50.0,0,0,0,,0,,,0,,50,87.7,0,0.0,0,0.0,QB,LawrTr00"
"74,Cam Ward,50,32,4,0,Sun,1,1,2026-09-13,24-111,TEN,,NYJ,L 10-23,19,32,13,59.4,140,1,0,0,3.1,0.0,80.2,3,13,8.57,4.4,5.0,4.2,7.4,42.9,4,21,5.3,0,2,100.0,0,0,0,,0,,,0,,50,100.0,0,0.0,0,0.0,QB,WardCa00"
"75,Tyler Warren,50,0,0,5,Sun,1,1,2026-09-13,24-112,IND,,BAL,L 23-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,13,4.3,1,60.0,2.6,1,20.0,50,92.6,0,0.0,0,0.0,TE,WarrTy00"
"76,Dontayvion Wicks,50,0,0,4,Sun,1,1,2026-09-13,25-089,PHI,,WAS,W 24-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,73,36.5,1,50.0,18.3,2,50.0,50,90.9,0,0.0,0,0.0,WR,WickDo00"
"77,Garrett Wilson,50,0,0,7,Sun,1,1,2026-09-13,26-053,NYJ,@,TEN,W 23-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,79,13.2,0,85.7,11.3,3,42.9,50,74.6,0,0.0,1,3.7,WR,WilsGa00"
"78,Mark Andrews,49,0,0,6,Sun,1,1,2026-09-13,31-007,BAL,@,IND,W 41-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,49,12.3,0,66.7,8.2,2,50.0,49,72.1,0,0.0,0,0.0,TE,AndrMa00"
"79,Emeka Egbuka,49,0,0,6,Sun,1,1,2026-09-13,23-334,TAM,@,CIN,L 27-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,63,12.6,0,83.3,10.5,3,83.3,49,86.0,0,0.0,0,0.0,WR,EgbuEm01"
"80,Mike Evans,49,0,0,7,Thu,1,1,2026-09-10,33-020,SFO,@,LAR,W 27-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,49,8.2,1,85.7,7.0,6,85.7,49,75.4,0,0.0,0,0.0,WR,EvanMi00"
"81,Pat Freiermuth,49,0,0,5,Sun,1,1,2026-09-13,27-323,PIT,,ATL,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,5,46,9.2,1,100.0,9.2,3,80.0,49,73.1,0,0.0,4,13.3,TE,FreiPa00"
"82,Chris Godwin,49,0,1,4,Sun,1,1,2026-09-13,30-198,TAM,@,CIN,L 27-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,0,0.0,4,4,40,10.0,0,100.0,10.0,2,75.0,49,86.0,0,0.0,0,0.0,WR,GodwCh00"
"83,Travis Kelce,49,0,0,5,Mon,1,1,2026-09-14,36-344,KAN,,DEN,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,71,23.7,0,60.0,14.2,2,60.0,49,71.0,0,0.0,0,0.0,TE,KelcTr00"
"84,George Pickens,49,0,0,6,Sun,1,1,2026-09-13,25-193,DAL,@,NYG,L 20-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,28,9.3,0,50.0,4.7,2,33.3,49,84.5,0,0.0,0,0.0,WR,PickGe00"
"85,De'Von Achane,48,0,11,5,Sun,1,1,2026-09-13,24-335,MIA,@,LVR,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,36,3.3,0,2,36.4,5,4,30,7.5,0,80.0,6.0,1,60.0,48,85.7,0,0.0,0,0.0,RB,AchaDe00"
"86,Josh Downs,48,0,0,4,Sun,1,1,2026-09-13,25-032,IND,,BAL,L 23-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,37,18.5,0,50.0,9.3,2,50.0,48,88.9,0,0.0,3,9.7,WR,DownJo00"
