"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"26,Justin Fields,64,22,12,0,Sun,1,1,2025-09-07,26-186,NYJ,,PIT,L 32-34,16,22,6,72.7,218,1,0,0,4.5,0.0,119.1,1,6,4.35,9.9,10.82,10.09,13.6,65.2,12,48,4.0,2,5,66.7,0,0,0,,0,,,0,,64,100.0,0,0.0,0,0.0,QB,FielJu00"
"27,Trey McBride,64,0,0,9,Sun,1,1,2025-09-07,25-289,ARI,@,NOR,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,61,10.2,0,66.7,6.8,4,66.7,64,97.0,0,0.0,0,0.0,TE,McBrTr01"
"28,Malik Nabers,64,0,0,12,Sun,1,1,2025-09-07,22-041,NYG,@,WAS,L 6-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,5,71,14.2,0,41.7,5.9,4,33.3,64,94.1,0,0.0,0,0.0,WR,NabeMa00"
"29,David Njoku,64,0,0,6,Sun,1,1,2025-09-07,29-059,CLE,,CIN,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,37,12.3,0,50.0,6.2,1,50.0,64,84.2,0,0.0,0,0.0,TE,NjokDa00"
"30,Chris Olave,64,0,0,13,Sun,1,1,2025-09-07,25-072,NOR,,ARI,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,7,54,7.7,0,53.8,4.2,2,38.5,64,85.3,0,0.0,0,0.0,WR,OlavCh00"
"31,Ricky Pearsall,64,0,0,7,Sun,1,1,2025-09-07,24-363,SFO,@,SEA,W 17-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,108,27.0,0,57.1,15.4,4,57.1,64,84.2,0,0.0,0,0.0,WR,PearRi00"
"32,Rashid Shaheed,64,0,0,9,Sun,1,1,2025-09-07,27-007,NOR,,ARI,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,33,5.5,0,66.7,3.7,2,33.3,64,85.3,0,0.0,4,14.8,WR,ShahRa00"
"33,Garrett Wilson,64,0,0,9,Sun,1,1,2025-09-07,25-047,NYJ,,PIT,L 32-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,95,13.6,1,77.8,10.6,4,66.7,64,100.0,0,0.0,0,0.0,WR,WilsGa00"
"34,Bryce Young,64,35,5,0,Sun,1,1,2025-09-07,24-044,CAR,@,JAX,L 10-26,18,35,17,51.4,154,1,2,0,2.9,5.7,49.0,1,12,2.78,4.4,2.40,2.00,8.6,33.3,5,40,8.0,0,2,60.0,0,0,0,,0,,,0,,64,100.0,0,0.0,0,0.0,QB,YounBr01"
"35,Jalen Hurts,63,23,14,0,Thu,1,1,2025-09-04,27-028,PHI,,DAL,W 24-20,19,23,4,82.6,152,0,0,0,0.0,0.0,94.2,1,8,4.17,6.6,6.61,6.00,8.0,54.2,14,62,4.4,2,7,64.3,0,0,0,,0,,,0,,63,100.0,0,0.0,0,0.0,QB,HurtJa00"
"36,Rome Odunze,63,0,0,9,Mon,1,1,2025-09-08,23-097,CHI,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,37,6.2,1,66.7,4.1,3,44.4,63,94.0,0,0.0,0,0.0,WR,OdunRo00"
"37,Bijan Robinson,63,0,12,7,Sun,1,1,2025-09-07,23-220,ATL,,TAM,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,24,2.0,0,0,33.3,7,6,100,16.7,1,85.7,14.3,3,85.7,63,82.9,0,0.0,0,0.0,RB,RobiBi01"
"38,Geno Smith,63,34,2,0,Sun,1,1,2025-09-07,34-332,LVR,@,NWE,W 20-13,24,34,10,70.6,362,1,1,0,2.9,2.9,102.8,4,29,10.53,10.6,9.91,8.11,15.1,50.0,2,10,5.0,0,1,50.0,0,0,0,,0,,,0,,63,100.0,0,0.0,0,0.0,QB,SmitGe00"
"39,C.J. Stroud,63,27,5,0,Sun,1,1,2025-09-07,23-339,HOU,@,LAR,L 9-14,19,27,8,70.4,188,0,1,0,0.0,3.7,74.3,3,37,10.00,7.0,5.30,3.53,9.9,40.0,5,32,6.4,0,3,80.0,0,0,0,,0,,,0,,63,100.0,0,0.0,0,0.0,QB,StroCJ00"
"40,Amon-Ra St. Brown,63,0,0,6,Sun,1,1,2025-09-07,25-318,DET,@,GNB,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,45,11.3,0,66.7,7.5,4,66.7,63,94.0,0,0.0,0,0.0,WR,StxxAm00"
"41,Josh Reynolds,62,0,0,3,Sun,1,1,2025-09-07,30-203,NYJ,,PIT,L 32-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,18,9.0,0,66.7,6.0,0,66.7,62,96.9,0,0.0,0,0.0,WR,ReynJo00"
"42,Sam LaPorta,61,0,0,9,Sun,1,1,2025-09-07,24-238,DET,@,GNB,L 13-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,79,13.2,0,66.7,8.8,3,44.4,61,91.0,0,0.0,0,0.0,TE,LaPoSa01"
"43,Patrick Mahomes,61,39,6,0,Fri,1,1,2025-09-05,29-353,KAN,@,LAC,L 21-27,24,39,15,61.5,258,1,0,0,2.6,0.0,89.5,2,9,4.88,6.6,7.13,6.56,10.8,41.5,6,57,9.5,1,5,100.0,0,0,0,,0,,,0,,61,100.0,0,0.0,0,0.0,QB,MahoPa00"
"44,Dak Prescott,61,34,1,0,Thu,1,1,2025-09-04,32-037,DAL,@,PHI,L 20-24,21,34,13,61.8,188,0,0,0,0.0,0.0,76.6,0,0,0.00,5.5,5.53,5.53,9.0,41.2,1,3,3.0,0,0,0.0,0,0,0,,0,,,0,,61,100.0,0,0.0,0,0.0,QB,PresDa01"
"45,Cole Kmet,60,0,0,4,Mon,1,1,2025-09-08,26-182,CHI,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,31,31.0,0,25.0,7.8,1,25.0,60,89.6,0,0.0,5,15.6,TE,KmetCo00"
"46,Michael Pittman Jr.,60,0,0,8,Sun,1,1,2025-09-07,27-337,IND,,MIA,W 33-8,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,80,13.3,1,75.0,10.0,4,62.5,60,82.2,0,0.0,1,5.6,WR,PittMi01"
"47,Khalil Shakir,60,0,0,9,Sun,1,1,2025-09-07,25-216,BUF,,BAL,W 41-40,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,64,10.7,0,66.7,7.1,3,55.6,60,70.6,0,0.0,0,0.0,WR,ShakKh00"
"48,Matthew Stafford,60,29,4,0,Sun,1,1,2025-09-07,37-212,LAR,,HOU,W 14-9,21,29,8,72.4,245,1,0,0,3.4,0.0,109.1,3,21,9.38,8.4,9.14,7.63,11.7,53.1,4,-2,-0.5,0,0,0.0,0,0,0,,0,,,0,,60,100.0,0,0.0,0,0.0,QB,StafMa00"
"49,Marvin Harrison Jr.,59,0,0,6,Sun,1,1,2025-09-07,23-027,ARI,@,NOR,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,71,14.2,1,83.3,11.8,3,50.0,59,89.4,0,0.0,0,0.0,WR,HarrMa09"
"50,Alvin Kamara,59,0,11,2,Sun,1,1,2025-09-07,30-044,NOR,,ARI,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,45,4.1,1,3,45.5,2,2,12,6.0,0,100.0,6.0,1,100.0,59,78.7,0,0.0,0,0.0,RB,KamaAl00"
"51,Jakobi Meyers,59,0,0,10,Sun,1,1,2025-09-07,28-302,LVR,@,NWE,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,8,97,12.1,0,80.0,9.7,5,60.0,59,93.7,0,0.0,1,3.4,WR,MeyeJa01"
"52,Kyle Pitts,59,0,0,8,Sun,1,1,2025-09-07,24-336,ATL,,TAM,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,7,59,8.4,0,87.5,7.4,5,62.5,59,77.6,0,0.0,0,0.0,TE,PittKy00"
"53,Kayshon Boutte,58,0,0,8,Sun,1,1,2025-09-07,23-123,NWE,,LVR,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,103,17.2,0,75.0,12.9,5,75.0,58,81.7,0,0.0,0,0.0,WR,BoutKa00"
"54,Baker Mayfield,58,32,5,0,Sun,1,1,2025-09-07,30-146,TAM,@,ATL,W 23-20,17,32,15,53.1,167,3,0,0,9.4,0.0,99.3,1,8,3.03,5.2,7.09,6.64,9.8,36.4,5,39,7.8,0,3,60.0,0,0,0,,0,,,0,,58,100.0,0,0.0,0,0.0,QB,MayfBa00"
"55,Christian McCaffrey,58,0,22,10,Sun,1,1,2025-09-07,29-092,SFO,@,SEA,W 17-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,69,3.1,0,6,40.9,10,9,73,8.1,0,90.0,7.3,3,70.0,58,76.3,0,0.0,0,0.0,RB,McCaCh01"
"56,Alec Pierce,58,0,0,3,Sun,1,1,2025-09-07,25-128,IND,,MIA,W 33-8,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,36,36.0,0,33.3,12.0,1,33.3,58,79.5,0,0.0,1,5.6,WR,PierAl00"
"57,Marquise Brown,57,0,0,16,Fri,1,1,2025-09-05,28-093,KAN,@,LAC,L 21-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,10,99,9.9,0,62.5,6.2,4,43.8,57,93.4,0,0.0,0,0.0,WR,BrowMa04"
"58,Brandin Cooks,57,0,0,4,Sun,1,1,2025-09-07,31-347,NOR,,ARI,L 13-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,26,8.7,0,75.0,6.5,2,75.0,57,76.0,0,0.0,0,0.0,WR,CookBr00"
"59,Brian Thomas,57,0,1,7,Sun,1,1,2025-09-07,22-334,JAX,,CAR,W 26-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,9,9.0,1,1,100.0,7,1,11,11.0,0,14.3,1.6,1,14.3,57,86.4,0,0.0,0,0.0,WR,ThomBr06"
"60,Tre Tucker,57,0,0,3,Sun,1,1,2025-09-07,24-183,LVR,@,NWE,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,54,27.0,1,66.7,18.0,2,66.7,57,90.5,0,0.0,7,24.1,WR,TuckTr00"
"61,Cam Ward,57,28,0,0,Sun,1,1,2025-09-07,23-105,TEN,@,DEN,L 12-20,12,28,16,42.9,112,0,0,0,0.0,0.0,54.5,6,50,17.65,4.0,4.00,1.82,9.3,20.6,0,0,,0,0,,0,0,0,,0,,,0,,57,100.0,0,0.0,0,0.0,QB,WardCa00"
"62,CeeDee Lamb,56,0,0,13,Thu,1,1,2025-09-04,26-149,DAL,@,PHI,L 20-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,7,110,15.7,0,53.8,8.5,6,46.2,56,91.8,0,0.0,0,0.0,WR,LambCe00"
"63,J.J. McCarthy,56,20,2,0,Mon,1,1,2025-09-08,22-231,MIN,@,CHI,W 27-24,13,20,7,65.0,143,2,1,0,10.0,5.0,98.5,3,9,13.04,7.2,6.90,5.61,11.0,39.1,2,25,12.5,1,2,100.0,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,McCaJJ00"
"64,D.J. Moore,56,0,3,5,Mon,1,1,2025-09-08,28-147,CHI,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,8,2.7,0,1,66.7,5,3,68,22.7,0,60.0,13.6,2,60.0,56,83.6,0,0.0,0,0.0,WR,MoorD.00"
"65,George Pickens,56,0,0,4,Thu,1,1,2025-09-04,24-184,DAL,@,PHI,L 20-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,30,10.0,0,75.0,7.5,2,75.0,56,91.8,0,0.0,0,0.0,WR,PickGe00"
"66,Aaron Rodgers,56,30,1,0,Sun,1,1,2025-09-07,41-279,PIT,@,NYJ,W 34-32,22,30,8,73.3,244,4,0,0,13.3,0.0,136.7,4,26,11.76,8.1,10.80,8.76,11.1,44.1,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,RodgAa00"
"67,DeVonta Smith,56,0,0,3,Thu,1,1,2025-09-04,26-294,PHI,,DAL,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,16,5.3,0,100.0,5.3,1,66.7,56,88.9,0,0.0,0,0.0,WR,SmitDe07"
"68,Mason Taylor,56,0,0,1,Sun,1,1,2025-09-07,21-122,NYJ,,PIT,L 32-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,20,20.0,0,100.0,20.0,1,100.0,56,87.5,0,0.0,0,0.0,TE,TaylMa02"
"69,A.J. Brown,55,0,0,1,Thu,1,1,2025-09-04,28-066,PHI,,DAL,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,8,8.0,0,100.0,8.0,0,100.0,55,87.3,0,0.0,0,0.0,WR,BrowAJ00"
"70,Harold Fannin,55,0,1,9,Sun,1,1,2025-09-07,21-049,CLE,,CIN,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,0,0.0,9,7,63,9.0,0,77.8,7.0,3,33.3,55,72.4,0,0.0,8,34.8,TE,FannHa00"
"71,Justin Jefferson,55,0,1,7,Mon,1,1,2025-09-08,26-084,MIN,@,CHI,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,0,100.0,7,4,44,11.0,1,57.1,6.3,2,42.9,55,98.2,0,0.0,0,0.0,WR,JeffJu00"
"72,Ray-Ray McCloud,55,0,0,5,Sun,1,1,2025-09-07,28-327,ATL,,TAM,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,51,17.0,0,60.0,10.2,3,60.0,55,72.4,0,0.0,1,3.7,WR,McClRa00"
"73,Ladd McConkey,55,0,0,9,Fri,1,1,2025-09-05,23-298,LAC,,KAN,W 27-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,74,12.3,0,66.7,8.2,3,66.7,55,84.6,0,0.0,0,0.0,WR,McCoLa00"
"74,Terry McLaurin,55,0,0,4,Sun,1,1,2025-09-07,29-357,WAS,,NYG,W 21-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,27,13.5,0,50.0,6.8,1,50.0,55,78.6,0,0.0,0,0.0,WR,McLaTe00"
"75,Davante Adams,54,0,0,8,Sun,1,1,2025-09-07,32-257,LAR,,HOU,W 14-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,51,12.8,0,50.0,6.4,4,50.0,54,90.0,0,0.0,0,0.0,WR,AdamDa01"
"76,Emeka Egbuka,54,0,1,6,Sun,1,1,2025-09-07,22-328,TAM,@,ATL,W 23-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,9,9.0,0,0,100.0,6,4,67,16.8,2,66.7,11.2,2,50.0,54,93.1,0,0.0,0,0.0,WR,EgbuEm01"
"77,Ashton Jeanty,54,0,19,2,Sun,1,1,2025-09-07,21-279,LVR,@,NWE,W 20-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,19,38,2.0,1,2,42.1,2,2,2,1.0,0,100.0,1.0,0,0.0,54,85.7,0,0.0,1,3.4,RB,JeanAs00"
"78,Calvin Ridley,54,0,0,8,Sun,1,1,2025-09-07,30-261,TEN,@,DEN,L 12-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,27,6.8,0,50.0,3.4,1,12.5,54,94.7,0,0.0,0,0.0,WR,RidlCa00"
"79,Deebo Samuel,54,0,1,10,Sun,1,1,2025-09-07,29-235,WAS,,NYG,W 21-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,19,19.0,1,1,100.0,10,7,77,11.0,0,70.0,7.7,3,50.0,54,77.1,0,0.0,3,13.0,WR,SamuDe00"
"80,D'Andre Swift,54,0,17,5,Mon,1,1,2025-09-08,26-237,CHI,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,17,53,3.1,0,2,35.3,5,3,12,4.0,0,60.0,2.4,1,20.0,54,80.6,0,0.0,0,0.0,RB,SwifDA00"
"81,Nico Collins,53,0,0,5,Sun,1,1,2025-09-07,26-172,HOU,@,LAR,L 9-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,25,8.3,0,60.0,5.0,0,40.0,53,84.1,0,0.0,0,0.0,WR,CollNi00"
"82,Quentin Johnston,53,0,0,7,Fri,1,1,2025-09-05,23-364,LAC,,KAN,W 27-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,79,15.8,2,71.4,11.3,3,42.9,53,81.5,0,0.0,0,0.0,WR,JohnQu02"
"83,Theo Johnson,53,0,0,3,Sun,1,1,2025-09-07,24-193,NYG,@,WAS,L 6-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,5,5.0,0,33.3,1.7,0,0.0,53,77.9,0,0.0,0,0.0,TE,JohnTh00"
"84,Tetairoa McMillan,53,0,0,9,Sun,1,1,2025-09-07,22-155,CAR,@,JAX,L 10-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,68,13.6,0,55.6,7.6,4,55.6,53,82.8,0,0.0,0,0.0,WR,McMiTe00"
"85,D.K. Metcalf,53,0,0,7,Sun,1,1,2025-09-07,27-267,PIT,@,NYJ,W 34-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,83,20.8,0,57.1,11.9,4,57.1,53,94.6,0,0.0,0,0.0,WR,MetcDK00"
"86,Josh Palmer,53,0,0,9,Sun,1,1,2025-09-07,25-350,BUF,,BAL,W 41-40,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,61,12.2,0,55.6,6.8,3,33.3,53,62.4,0,0.0,0,0.0,WR,PalmJo00"
"87,Tyler Warren,53,0,1,9,Sun,1,1,2025-09-07,23-106,IND,,MIA,W 33-8,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,1,100.0,9,7,76,10.9,0,77.8,8.4,4,55.6,53,72.6,0,0.0,1,5.6,TE,WarrTy00"
