"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"39,Jared Goff,59,37,1,0,Sun,10,11,2025-11-16,31-033,DET,@,PHI,L 9-16,14,37,23,37.8,255,1,1,0,2.7,2.7,60.1,2,12,5.13,6.9,6.22,5.59,18.2,30.8,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,59,100.0,0,0.0,0,0.0,QB,GoffJa00"
"40,TreVeyon Henderson,59,0,19,5,Thu,11,11,2025-11-13,23-022,NWE,,NYJ,W 27-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,19,62,3.3,2,4,42.1,5,5,31,6.2,1,100.0,6.2,2,60.0,59,88.1,0,0.0,0,0.0,RB,HendTr02"
"41,Cole Kmet,59,0,0,5,Sun,10,11,2025-11-16,26-251,CHI,@,MIN,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,5,45,9.0,0,100.0,9.0,1,100.0,59,78.7,0,0.0,6,20.0,TE,KmetCo00"
"42,Cam Ward,59,37,3,0,Sun,10,11,2025-11-16,23-175,TEN,,HOU,L 13-16,24,37,13,64.9,194,1,0,0,2.7,0.0,87.0,3,23,7.50,5.2,5.78,4.78,8.1,40.0,3,33,11.0,0,2,100.0,0,0,0,,0,,,0,,59,100.0,0,0.0,0,0.0,QB,WardCa00"
"43,Saquon Barkley,58,0,26,2,Sun,10,11,2025-11-16,28-280,PHI,,DET,W 16-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,26,83,3.2,0,3,53.8,2,1,7,7.0,0,50.0,3.5,0,50.0,58,80.6,0,0.0,0,0.0,RB,BarkSa00"
"44,Brock Bowers,58,0,0,12,Mon,10,11,2025-11-17,22-339,LVR,,DAL,L 16-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,7,72,10.3,0,58.3,6.0,3,41.7,58,96.7,0,0.0,0,0.0,TE,BoweBr01"
"45,Tez Johnson,58,0,3,3,Sun,10,11,2025-11-16,23-182,TAM,@,BUF,L 32-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,0,0.0,0,0,33.3,3,1,6,6.0,0,33.3,2.0,0,33.3,58,82.9,0,0.0,0,0.0,WR,JohnTe03"
"46,Tre Tucker,58,0,0,8,Mon,10,11,2025-11-17,24-254,LVR,,DAL,L 16-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,47,11.8,1,50.0,5.9,3,37.5,58,96.7,0,0.0,2,8.0,WR,TuckTr00"
"47,Justin Fields,57,26,11,1,Thu,10,11,2025-11-13,26-253,NYJ,@,NWE,L 14-27,15,26,11,57.7,116,1,0,0,3.8,0.0,81.6,2,11,7.14,4.5,5.23,4.46,7.7,32.1,11,67,6.1,1,6,72.7,1,0,0,,0,0.0,0.0,0,0.0,57,100.0,0,0.0,0,0.0,QB,FielJu00"
"48,Isaiah Hodgins,57,0,0,6,Sun,11,11,2025-11-16,27-026,NYG,,GNB,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,57,11.4,0,83.3,9.5,4,83.3,57,79.2,0,0.0,0,0.0,WR,HodgIs00"
"49,Mack Hollins,57,0,0,5,Thu,11,11,2025-11-13,32-058,NWE,,NYJ,W 27-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,64,16.0,0,80.0,12.8,4,80.0,57,85.1,0,0.0,0,0.0,WR,HollMa00"
"50,Rome Odunze,57,0,0,6,Sun,10,11,2025-11-16,23-166,CHI,@,MIN,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,2,41,20.5,0,33.3,6.8,1,33.3,57,76.0,0,0.0,0,0.0,WR,OdunRo00"
"51,Amon-Ra St. Brown,57,0,0,12,Sun,10,11,2025-11-16,26-023,DET,@,PHI,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,2,42,21.0,0,16.7,3.5,1,16.7,57,96.6,0,0.0,0,0.0,WR,StxxAm00"
"52,Courtland Sutton,57,0,0,8,Sun,11,11,2025-11-16,30-037,DEN,,KAN,W 22-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,59,14.8,0,50.0,7.4,4,50.0,57,91.9,0,0.0,0,0.0,WR,SuttCo00"
"53,Xavier Weaver,57,0,0,3,Sun,10,11,2025-11-16,25-035,ARI,,SFO,L 22-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,15,7.5,0,66.7,5.0,0,33.3,57,72.2,0,0.0,0,0.0,WR,WeavXa00"
"54,Josh Allen,56,30,6,0,Sun,10,11,2025-11-16,29-179,BUF,,TAM,W 44-32,19,30,11,63.3,317,3,2,0,10.0,6.7,104.4,0,0,0.00,10.6,9.57,9.57,16.7,53.3,6,40,6.7,3,4,66.7,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,AlleJo02"
"55,Kareem Hunt,56,0,13,2,Sun,10,11,2025-11-16,30-102,KAN,@,DEN,L 19-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,59,4.5,1,3,76.9,2,1,3,3.0,0,50.0,1.5,0,0.0,56,80.0,0,0.0,0,0.0,RB,HuntKa00"
"56,Colston Loveland,56,0,0,4,Sun,10,11,2025-11-16,21-221,CHI,@,MIN,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,40,13.3,0,75.0,10.0,1,50.0,56,74.7,0,0.0,0,0.0,TE,LoveCo00"
"57,D.K. Metcalf,56,0,0,8,Sun,10,11,2025-11-16,27-337,PIT,,CIN,W 34-12,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,49,9.8,0,62.5,6.1,3,62.5,56,86.2,0,0.0,0,0.0,WR,MetcDK00"
"58,Bijan Robinson,56,0,23,5,Sun,10,11,2025-11-16,23-290,ATL,,CAR,L 27-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,23,104,4.5,2,6,52.2,5,4,39,9.8,0,80.0,7.8,3,80.0,56,84.8,0,0.0,0,0.0,RB,RobiBi01"
"59,Tua Tagovailoa,56,20,0,0,Sun,11,11,2025-11-16,27-259,MIA,,WAS,W 16-13 (OT),14,20,6,70.0,171,0,0,0,0.0,0.0,96.0,3,29,13.04,8.6,8.55,6.17,12.2,56.5,0,0,,0,0,,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,TagoTu00"
"60,Jameson Williams,56,0,1,7,Sun,10,11,2025-11-16,24-235,DET,@,PHI,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,9,9.0,0,0,100.0,7,4,88,22.0,1,57.1,12.6,3,42.9,56,94.9,0,0.0,0,0.0,WR,WillJa11"
"61,Justin Jefferson,55,0,0,9,Sun,10,11,2025-11-16,26-153,MIN,,CHI,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,61,12.2,0,55.6,6.8,3,44.4,55,100.0,0,0.0,0,0.0,WR,JeffJu00"
"62,Travis Kelce,55,0,0,13,Sun,10,11,2025-11-16,36-042,KAN,@,DEN,L 19-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,9,91,10.1,1,69.2,7.0,5,46.2,55,78.6,0,0.0,0,0.0,TE,KelcTr00"
"63,J.J. McCarthy,55,32,0,0,Sun,10,11,2025-11-16,22-300,MIN,,CHI,L 17-19,16,32,16,50.0,150,1,2,0,3.1,6.3,47.7,0,0,0.00,4.7,2.50,2.50,9.4,37.5,0,0,,0,0,,0,0,0,,0,,,0,,55,100.0,0,0.0,0,0.0,QB,McCaJJ00"
"64,Chris Moore,55,0,0,5,Sun,11,11,2025-11-16,32-153,WAS,@,MIA,L 13-16 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,28,14.0,0,40.0,5.6,1,40.0,55,82.1,0,0.0,3,15.0,WR,MoorCh00"
"65,Kyle Pitts,55,0,0,3,Sun,10,11,2025-11-16,25-041,ATL,,CAR,L 27-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,14,7.0,0,66.7,4.7,0,66.7,55,83.3,0,0.0,0,0.0,TE,PittKy00"
"66,Chase Brown,54,0,18,8,Sun,10,11,2025-11-16,25-240,CIN,@,PIT,L 12-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,99,5.5,0,6,55.6,8,6,28,4.7,0,75.0,3.5,1,25.0,54,81.8,0,0.0,0,0.0,RB,BrowCh10"
"67,Jalen Coker,54,0,0,4,Sun,11,11,2025-11-16,24-017,CAR,@,ATL,W 30-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,52,13.0,0,100.0,13.0,3,100.0,54,67.5,0,0.0,0,0.0,WR,CokeJa01"
"68,Zay Flowers,54,0,1,5,Sun,10,11,2025-11-16,25-066,BAL,@,CLE,W 23-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,5,5.0,0,0,100.0,5,3,78,26.0,0,60.0,15.6,3,60.0,54,88.5,0,0.0,0,0.0,WR,FlowZa00"
"69,Van Jefferson,54,0,0,7,Sun,10,11,2025-11-16,29-113,TEN,,HOU,L 13-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,22,7.3,1,42.9,3.1,1,42.9,54,91.5,0,0.0,0,0.0,WR,JeffVa00"
"70,Parker Washington,54,0,0,2,Sun,10,11,2025-11-16,23-240,JAX,,LAC,W 35-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,20,10.0,0,100.0,10.0,2,100.0,54,76.1,0,0.0,4,20.0,WR,WashPa01"
"71,Jordan Addison,53,0,0,7,Sun,10,11,2025-11-16,23-293,MIN,,CHI,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,20,10.0,1,28.6,2.9,2,28.6,53,96.4,0,0.0,0,0.0,WR,AddiJo00"
"72,Rashee Rice,53,0,0,9,Sun,10,11,2025-11-16,25-208,KAN,@,DEN,L 19-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,38,6.3,0,66.7,4.2,2,44.4,53,75.7,0,0.0,0,0.0,WR,RiceRa01"
"73,Xavier Worthy,53,0,0,5,Sun,10,11,2025-11-16,22-203,KAN,@,DEN,L 19-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,25,8.3,0,60.0,5.0,2,60.0,53,75.7,0,0.0,0,0.0,WR,WortXa00"
"74,Greg Dortch,52,0,0,6,Sun,10,11,2025-11-16,27-171,ARI,,SFO,L 22-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,66,11.0,1,100.0,11.0,3,83.3,52,65.8,0,0.0,9,30.0,WR,DortGr01"
"75,Javonte Williams,52,0,22,1,Mon,10,11,2025-11-17,25-206,DAL,@,LVR,W 33-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,93,4.2,0,5,45.5,1,1,0,0.0,0,100.0,0.0,0,0.0,52,77.6,0,0.0,0,0.0,RB,WillJa10"
"76,Matthew Stafford,51,28,0,0,Sun,10,11,2025-11-16,37-282,LAR,,SEA,W 21-19,15,28,13,53.6,130,2,0,0,7.1,0.0,89.9,0,0,0.00,4.6,6.07,6.07,8.7,42.9,0,0,,0,0,,0,0,0,,0,,,0,,51,100.0,0,0.0,0,0.0,QB,StafMa00"
"77,Elic Ayomanor,50,0,0,6,Sun,10,11,2025-11-16,22-166,TEN,,HOU,L 13-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,2,11,5.5,0,33.3,1.8,0,0.0,50,84.7,0,0.0,0,0.0,WR,AyomEl00"
"78,Zach Ertz,50,0,0,8,Sun,11,11,2025-11-16,35-006,WAS,@,MIA,L 13-16 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,42,10.5,0,50.0,5.3,2,37.5,50,74.6,0,0.0,0,0.0,TE,ErtzZa00"
"79,Quintin Morris,50,0,0,3,Sun,10,11,2025-11-16,26-299,JAX,,LAC,W 35-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,11,11.0,0,33.3,3.7,1,33.3,50,70.4,0,0.0,4,20.0,TE,MorrQu00"
"80,Brock Purdy,50,26,1,0,Sun,11,11,2025-11-16,25-324,SFO,@,ARI,W 41-22,19,26,7,73.1,200,3,0,0,11.5,0.0,133.5,1,14,3.70,7.7,10.00,9.11,10.5,59.3,1,-7,-7.0,0,0,0.0,0,0,0,,0,,,0,,50,90.9,0,0.0,0,0.0,QB,PurdBr00"
"81,Deebo Samuel,50,0,1,8,Sun,11,11,2025-11-16,29-305,WAS,@,MIA,L 13-16 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,1,100.0,8,7,74,10.6,1,87.5,9.3,2,62.5,50,74.6,0,0.0,0,0.0,WR,SamuDe00"
"82,Andrei Iosivas,49,0,0,4,Sun,10,11,2025-11-16,26-032,CIN,@,PIT,L 12-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,20,6.7,0,75.0,5.0,2,50.0,49,74.2,0,0.0,0,0.0,WR,IosiAn00"
"83,CeeDee Lamb,49,0,0,7,Mon,10,11,2025-11-17,26-223,DAL,@,LVR,W 33-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,66,13.2,1,71.4,9.4,4,71.4,49,73.1,0,0.0,1,4.0,WR,LambCe00"
"84,Brock Wright,49,0,0,7,Sun,10,11,2025-11-16,26-354,DET,@,PHI,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,8,4.0,0,28.6,1.1,0,14.3,49,83.1,0,0.0,2,7.7,TE,WrigBr01"
"85,George Kittle,48,0,0,6,Sun,11,11,2025-11-16,32-038,SFO,@,ARI,W 41-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,67,11.2,2,100.0,11.2,5,100.0,48,87.3,0,0.0,0,0.0,TE,KittGe00"
"86,Jordan Love,48,24,2,0,Sun,10,11,2025-11-16,27-014,GNB,@,NYG,W 27-20,13,24,11,54.2,174,2,0,0,8.3,0.0,105.2,2,12,7.69,7.3,8.92,7.77,13.4,46.2,2,7,3.5,0,0,50.0,0,0,0,,0,,,0,,48,87.3,0,0.0,0,0.0,QB,LoveJo03"
