"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"26,Joe Flacco,64,37,1,0,Sun,11,12,2025-11-23,40-311,CIN,,NWE,L 20-26,19,37,18,51.4,183,1,1,0,2.7,2.7,63.2,1,10,2.63,4.9,4.27,3.89,9.6,36.8,1,3,3.0,0,1,100.0,0,0,0,,0,,,0,,64,98.5,0,0.0,0,0.0,QB,FlacJo00"
"27,Ashton Jeanty,64,0,17,8,Sun,11,12,2025-11-23,21-356,LVR,,CLE,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,17,50,2.9,0,1,23.5,8,8,58,7.3,1,100.0,7.3,4,62.5,64,81.0,0,0.0,0,0.0,RB,JeanAs00"
"28,Theo Johnson,64,0,0,5,Sun,12,12,2025-11-23,24-270,NYG,@,DET,L 27-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,77,25.7,0,60.0,15.4,3,60.0,64,78.0,0,0.0,0,0.0,TE,JohnTh00"
"29,George Kittle,64,0,0,10,Mon,12,12,2025-11-24,32-046,SFO,,CAR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,78,13.0,0,60.0,7.8,4,60.0,64,91.4,0,0.0,0,0.0,TE,KittGe00"
"30,Chris Olave,64,0,0,13,Sun,11,12,2025-11-23,25-149,NOR,,ATL,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,9,70,7.8,0,69.2,5.4,4,53.8,64,80.0,0,0.0,0,0.0,WR,OlavCh00"
"31,Emeka Egbuka,63,0,0,8,Sun,11,12,2025-11-23,23-040,TAM,@,LAR,L 7-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,3,32,10.7,0,37.5,4.0,1,25.0,63,90.0,0,0.0,0,0.0,WR,EgbuEm01"
"32,Jalen Hurts,63,39,7,0,Sun,11,12,2025-11-23,27-108,PHI,@,DAL,L 21-24,27,39,12,69.2,289,1,0,0,2.6,0.0,99.2,1,13,2.50,7.4,7.92,7.40,10.7,47.5,7,33,4.7,2,3,71.4,0,0,0,,0,,,0,,63,100.0,0,0.0,0,0.0,QB,HurtJa00"
"33,Lamar Jackson,63,23,7,0,Sun,11,12,2025-11-23,28-320,BAL,,NYJ,W 23-10,13,23,10,56.5,153,0,0,0,0.0,0.0,76.9,1,10,4.17,6.7,6.65,5.96,11.8,37.5,7,11,1.6,0,0,28.6,0,0,0,,0,,,0,,63,100.0,0,0.0,0,0.0,QB,JackLa00"
"34,Jauan Jennings,63,0,0,7,Mon,12,12,2025-11-24,28-137,SFO,,CAR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,41,8.2,1,71.4,5.9,2,71.4,63,90.0,0,0.0,0,0.0,WR,JennJa00"
"35,CeeDee Lamb,63,0,0,11,Sun,11,12,2025-11-23,26-229,DAL,,PHI,W 24-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,4,75,18.8,0,36.4,6.8,2,36.4,63,85.1,0,0.0,0,0.0,WR,LambCe00"
"36,Juwan Johnson,62,0,0,7,Sun,11,12,2025-11-23,29-071,NOR,,ATL,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,46,7.7,0,85.7,6.6,2,42.9,62,77.5,0,0.0,0,0.0,TE,JohnJu02"
"37,Trevor Lawrence,62,30,5,0,Sun,11,12,2025-11-23,26-048,JAX,@,ARI,W 27-24 (OT),18,30,12,60.0,256,3,3,0,10.0,10.0,81.4,3,19,9.09,8.5,6.03,4.91,14.2,54.5,5,29,5.8,0,2,40.0,0,0,0,,0,,,0,,62,100.0,0,0.0,0,0.0,QB,LawrTr00"
"38,Chimere Dike,61,0,0,7,Sun,11,12,2025-11-23,23-344,TEN,,SEA,L 24-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,44,8.8,1,71.4,6.3,2,57.1,61,80.3,0,0.0,7,26.9,WR,DikeCh00"
"39,Mack Hollins,61,0,0,6,Sun,12,12,2025-11-23,32-068,NWE,@,CIN,W 26-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,2,30,15.0,0,33.3,5.0,1,33.3,61,85.9,0,0.0,0,0.0,WR,HollMa00"
"40,D.K. Metcalf,61,0,2,8,Sun,11,12,2025-11-23,27-344,PIT,@,CHI,L 28-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,12,6.0,1,1,100.0,8,5,22,4.4,0,62.5,2.8,2,25.0,61,84.7,0,0.0,0,0.0,WR,MetcDK00"
"41,Tez Johnson,60,0,2,4,Sun,11,12,2025-11-23,23-189,TAM,@,LAR,L 7-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,12,6.0,0,0,100.0,4,3,21,7.0,1,75.0,5.3,2,50.0,60,85.7,0,0.0,0,0.0,WR,JohnTe03"
"42,Tyler Lockett,60,0,0,5,Sun,11,12,2025-11-23,33-056,LVR,,CLE,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,62,15.5,0,80.0,12.4,3,60.0,60,75.9,0,0.0,0,0.0,WR,LockTy00"
"43,Jordan Love,60,21,3,0,Sun,11,12,2025-11-23,27-021,GNB,,MIN,W 23-6,14,21,7,66.7,139,0,0,0,0.0,0.0,85.2,1,4,4.55,6.6,6.62,6.14,9.9,54.5,3,15,5.0,0,1,33.3,0,0,0,,0,,,0,,60,90.9,0,0.0,0,0.0,QB,LoveJo03"
"44,Cade Otton,60,0,0,7,Sun,11,12,2025-11-23,26-222,TAM,@,LAR,L 7-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,21,5.3,0,57.1,3.0,1,28.6,60,85.7,0,0.0,0,0.0,TE,OttoCa00"
"45,Rashee Rice,60,0,0,12,Sun,11,12,2025-11-23,25-215,KAN,,IND,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,8,141,17.6,0,66.7,11.8,6,50.0,60,62.5,0,0.0,0,0.0,WR,RiceRa01"
"46,DeVonta Smith,60,0,0,11,Sun,11,12,2025-11-23,27-009,PHI,@,DAL,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,6,89,14.8,0,54.5,8.1,4,54.5,60,95.2,0,0.0,0,0.0,WR,SmitDe07"
"47,Brock Wright,60,0,0,4,Sun,11,12,2025-11-23,26-361,DET,,NYG,W 34-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,29,9.7,0,75.0,7.3,2,75.0,60,88.2,0,0.0,6,18.8,TE,WrigBr01"
"48,A.J. Brown,59,0,0,10,Sun,11,12,2025-11-23,28-146,PHI,@,DAL,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,8,110,13.8,1,80.0,11.0,6,70.0,59,93.7,0,0.0,0,0.0,WR,BrowAJ00"
"49,Davis Mills,59,30,2,0,Thu,11,12,2025-11-20,27-030,HOU,,BUF,W 23-19,16,30,14,53.3,153,2,0,0,6.7,0.0,90.0,0,0,0.00,5.1,6.43,6.43,9.6,30.0,2,4,2.0,0,0,50.0,0,0,0,,0,,,0,,59,100.0,0,0.0,0,0.0,QB,MillDa02"
"50,Devin Neal,59,0,7,7,Sun,11,12,2025-11-23,22-103,NOR,,ATL,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,18,2.6,0,1,57.1,7,5,43,8.6,0,71.4,6.1,2,42.9,59,73.8,0,0.0,0,0.0,RB,NealDe00"
"51,Tyrod Taylor,59,28,5,0,Sun,11,12,2025-11-23,36-112,NYJ,@,BAL,L 10-23,17,28,11,60.7,222,1,1,0,3.6,3.6,82.7,3,18,9.68,7.9,7.04,5.77,13.1,48.4,5,19,3.8,0,2,40.0,0,0,0,,0,,,0,,59,100.0,0,0.0,0,0.0,QB,TaylTy00"
"52,Chase Brown,58,0,19,4,Sun,11,12,2025-11-23,25-247,CIN,,NWE,L 20-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,19,107,5.6,0,7,63.2,4,2,23,11.5,0,50.0,5.8,0,25.0,58,89.2,0,0.0,0,0.0,RB,BrowCh10"
"53,Dallas Goedert,58,0,0,2,Sun,11,12,2025-11-23,30-324,PHI,@,DAL,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,20,10.0,0,100.0,10.0,1,50.0,58,92.1,0,0.0,0,0.0,TE,GoedDa00"
"54,Christian McCaffrey,58,0,24,7,Mon,12,12,2025-11-24,29-170,SFO,,CAR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,24,89,3.7,1,6,41.7,7,7,53,7.6,0,100.0,7.6,4,57.1,58,82.9,0,0.0,0,0.0,RB,McCaCh01"
"55,George Pickens,58,0,0,9,Sun,11,12,2025-11-23,24-264,DAL,,PHI,W 24-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,9,146,16.2,1,100.0,16.2,7,100.0,58,78.4,0,0.0,0,0.0,WR,PickGe00"
"56,Tyrone Tracy Jr.,58,0,20,4,Sun,12,12,2025-11-23,26-000,NYG,@,DET,L 27-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,20,62,3.1,0,3,35.0,4,3,68,22.7,0,75.0,17.0,3,75.0,58,70.7,0,0.0,0,0.0,RB,TracTy00"
"57,Javonte Williams,58,0,20,3,Sun,11,12,2025-11-23,25-212,DAL,,PHI,W 24-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,20,87,4.4,0,4,50.0,3,2,14,7.0,0,66.7,4.7,1,33.3,58,78.4,0,0.0,0,0.0,RB,WillJa10"
"58,Kayshon Boutte,57,0,0,2,Sun,12,12,2025-11-23,23-200,NWE,@,CIN,W 26-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,15,7.5,0,100.0,7.5,1,100.0,57,80.3,0,0.0,0,0.0,WR,BoutKa00"
"59,Dawson Knox,57,0,0,4,Thu,11,12,2025-11-20,29-006,BUF,@,HOU,L 19-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,17,5.7,0,75.0,4.3,1,75.0,57,86.4,0,0.0,0,0.0,TE,KnoxDa00"
"60,Xavier Weaver,57,0,0,3,Sun,11,12,2025-11-23,25-042,ARI,,JAX,L 24-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,9,9.0,0,33.3,3.0,0,0.0,57,67.9,0,0.0,0,0.0,WR,WeavXa00"
"61,Kirk Cousins,56,23,2,0,Sun,11,12,2025-11-23,37-096,ATL,@,NOR,W 24-10,16,23,7,69.6,199,2,1,0,8.7,4.3,107.0,3,18,11.54,8.7,8.43,6.77,12.4,42.3,2,5,2.5,0,1,50.0,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,CousKi00"
"62,Hunter Henry,56,0,0,10,Sun,12,12,2025-11-23,30-351,NWE,@,CIN,W 26-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,7,115,16.4,1,70.0,11.5,5,60.0,56,78.9,0,0.0,1,3.6,TE,HenrHu00"
"63,Matthew Stafford,56,35,0,0,Sun,11,12,2025-11-23,37-289,LAR,,TAM,W 34-7,25,35,10,71.4,273,3,0,0,8.6,0.0,122.7,1,10,2.78,7.8,9.51,8.97,10.9,55.6,0,0,,0,0,,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,StafMa00"
"64,Mason Tipton,56,0,1,4,Sun,11,12,2025-11-23,25-057,NOR,,ATL,L 10-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,11,11.0,0,1,100.0,4,3,22,7.3,0,75.0,5.5,1,50.0,56,70.0,0,0.0,5,20.8,WR,TiptMa00"
"65,Isaiah Hodgins,54,0,0,6,Sun,12,12,2025-11-23,27-033,NYG,@,DET,L 27-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,2,42,21.0,1,33.3,7.0,2,33.3,54,65.9,0,0.0,0,0.0,WR,HodgIs00"
"66,Andrei Iosivas,54,0,1,7,Sun,11,12,2025-11-23,26-039,CIN,,NWE,L 20-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,5,5.0,0,0,100.0,7,4,61,15.3,0,57.1,8.7,4,57.1,54,83.1,0,0.0,0,0.0,WR,IosiAn00"
"67,Greg Dortch,53,0,2,9,Sun,11,12,2025-11-23,27-178,ARI,,JAX,L 24-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,-5,-2.5,0,0,0.0,9,6,53,8.8,1,66.7,5.9,3,33.3,53,63.1,0,0.0,8,26.7,WR,DortGr01"
"68,Zay Flowers,53,0,2,6,Sun,11,12,2025-11-23,25-073,BAL,,NYJ,W 23-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,11,5.5,0,1,50.0,6,5,58,11.6,0,83.3,9.7,3,66.7,53,84.1,0,0.0,0,0.0,WR,FlowZa00"
"69,Ricky Pearsall,53,0,1,4,Mon,12,12,2025-11-24,25-076,SFO,,CAR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,0,0.0,4,2,6,3.0,0,50.0,1.5,1,25.0,53,75.7,0,0.0,0,0.0,WR,PearRi00"
"70,Kyle Pitts,53,0,0,5,Sun,11,12,2025-11-23,25-048,ATL,@,NOR,W 24-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,25,12.5,0,40.0,5.0,1,20.0,53,94.6,0,0.0,0,0.0,TE,PittKy00"
"71,Saquon Barkley,52,0,10,8,Sun,11,12,2025-11-23,28-287,PHI,@,DAL,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,22,2.2,0,1,20.0,8,7,52,7.4,0,87.5,6.5,3,50.0,52,82.5,0,0.0,0,0.0,RB,BarkSa00"
"72,Jakobi Meyers,52,0,0,6,Sun,11,12,2025-11-23,29-014,JAX,@,ARI,W 27-24 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,50,12.5,1,66.7,8.3,3,66.7,52,83.9,0,0.0,0,0.0,WR,MeyeJa01"
"73,Darius Slayton,52,0,0,2,Sun,12,12,2025-11-23,28-315,NYG,@,DET,L 27-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,23,23.0,0,50.0,11.5,1,50.0,52,63.4,0,0.0,0,0.0,WR,SlayDa01"
"74,Mason Taylor,52,0,0,5,Sun,11,12,2025-11-23,21-199,NYJ,@,BAL,L 10-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,21,7.0,0,60.0,4.2,0,60.0,52,88.1,0,0.0,0,0.0,TE,TaylMa02"
"75,Parker Washington,52,0,0,7,Sun,11,12,2025-11-23,23-247,JAX,@,ARI,W 27-24 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,71,14.2,1,71.4,10.1,4,71.4,52,83.9,0,0.0,6,20.0,WR,WashPa01"
"76,Daniel Bellinger,51,0,0,2,Sun,12,12,2025-11-23,25-062,NYG,@,DET,L 27-34 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,51,62.2,0,0.0,14,43.8,TE,BellDa00"
"77,Jake Ferguson,51,0,1,6,Sun,11,12,2025-11-23,26-309,DAL,,PHI,W 24-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,1,1.0,0,0,0.0,6,5,60,12.0,0,83.3,10.0,4,83.3,51,68.9,0,0.0,0,0.0,TE,FergJa00"
"78,Daniel Jones,51,31,3,0,Sun,11,12,2025-11-23,28-180,IND,@,KAN,L 20-23 (OT),19,31,12,61.3,181,2,0,0,6.5,0.0,99.0,0,0,0.00,5.8,7.13,7.13,9.5,41.9,3,16,5.3,0,2,66.7,0,0,0,,0,,,0,,51,100.0,0,0.0,0,0.0,QB,JoneDa05"
"79,John Metchie,51,0,0,7,Sun,11,12,2025-11-23,25-128,NYJ,@,BAL,L 10-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,65,10.8,1,85.7,9.3,4,57.1,51,86.4,0,0.0,0,0.0,WR,MetcJo00"
"80,Rome Odunze,51,0,0,9,Sun,11,12,2025-11-23,23-173,CHI,,PIT,W 31-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,3,53,17.7,0,33.3,5.9,3,33.3,51,78.5,0,0.0,0,0.0,WR,OdunRo00"
"81,Jahmyr Gibbs,50,0,15,12,Sun,11,12,2025-11-23,23-248,DET,,NYG,W 34-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,219,14.6,2,7,80.0,12,11,45,4.1,1,91.7,3.8,3,41.7,50,73.5,0,0.0,0,0.0,RB,GibbJa01"
"82,Tee Higgins,50,0,0,6,Sun,11,12,2025-11-23,26-309,CIN,,NWE,L 20-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,31,6.2,0,83.3,5.2,1,33.3,50,76.9,0,0.0,0,0.0,WR,HiggTe00"
"83,Adonai Mitchell,50,0,0,7,Sun,11,12,2025-11-23,23-046,NYJ,@,BAL,L 10-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,42,21.0,0,28.6,6.0,2,28.6,50,84.7,0,0.0,0,0.0,WR,MitcAd00"
"84,D.J. Moore,50,0,0,7,Sun,11,12,2025-11-23,28-223,CHI,,PIT,W 31-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,64,12.8,2,71.4,9.1,3,57.1,50,76.9,0,0.0,0,0.0,WR,MoorD.00"
"85,Alec Pierce,49,0,0,2,Sun,11,12,2025-11-23,25-205,IND,@,KAN,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,26,26.0,0,50.0,13.0,1,50.0,49,96.1,0,0.0,0,0.0,WR,PierAl00"
"86,Darnell Washington,49,0,0,2,Sun,11,12,2025-11-23,24-098,PIT,@,CHI,L 28-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,22,11.0,0,100.0,11.0,1,100.0,49,68.1,0,0.0,9,33.3,TE,WashDa03"
