"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"51,Bijan Robinson,57,0,14,8,Sun,6,7,2025-10-19,23-262,ATL,@,SFO,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,40,2.9,0,1,42.9,8,6,52,8.7,1,75.0,6.5,3,62.5,57,87.7,0,0.0,0,0.0,RB,RobiBi01"
"52,Aaron Rodgers,57,34,1,0,Thu,6,7,2025-10-16,41-318,PIT,@,CIN,L 31-33,23,34,11,67.6,249,4,2,0,11.8,5.9,103.7,0,0,0.00,7.3,7.03,7.03,10.8,52.9,1,6,6.0,0,0,0.0,0,0,0,,0,,,0,,57,100.0,0,0.0,0,0.0,QB,RodgAa00"
"53,Dalton Schultz,57,0,0,10,Mon,6,7,2025-10-20,29-101,HOU,@,SEA,L 19-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,9,98,10.9,0,90.0,9.8,6,80.0,57,75.0,0,0.0,0,0.0,TE,SchuDa00"
"54,Mason Taylor,57,0,0,5,Sun,7,7,2025-10-19,21-164,NYJ,,CAR,L 6-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,31,10.3,0,60.0,6.2,2,40.0,57,93.4,0,0.0,0,0.0,TE,TaylMa02"
"55,Jordan Love,56,29,4,0,Sun,6,7,2025-10-19,26-351,GNB,@,ARI,W 27-23,19,29,10,65.5,179,1,0,0,3.4,0.0,93.9,1,11,3.33,6.2,6.86,6.27,9.4,50.0,4,22,5.5,0,1,50.0,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,LoveJo03"
"56,D.K. Metcalf,56,0,0,5,Thu,6,7,2025-10-16,27-306,PIT,@,CIN,L 31-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,50,16.7,0,60.0,10.0,1,40.0,56,98.2,0,0.0,0,0.0,WR,MetcDK00"
"57,George Pickens,56,0,0,6,Sun,7,7,2025-10-19,24-229,DAL,,WAS,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,82,20.5,0,66.7,13.7,3,50.0,56,83.6,0,0.0,0,0.0,WR,PickGe00"
"58,Spencer Rattler,56,32,2,0,Sun,7,7,2025-10-19,25-021,NOR,@,CHI,L 14-26,20,32,12,62.5,233,2,3,0,6.3,9.4,66.3,4,24,11.11,7.3,4.31,3.17,11.7,38.9,2,12,6.0,0,1,100.0,0,0,0,,0,,,0,,56,100.0,0,0.0,0,0.0,QB,RattSp00"
"59,Arian Smith,56,0,0,3,Sun,7,7,2025-10-19,24-008,NYJ,,CAR,L 6-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,0,0.0,0,33.3,0.0,0,0.0,56,91.8,0,0.0,1,4.3,WR,SmitAr01"
"60,Drake Maye,55,23,8,0,Sun,7,7,2025-10-19,23-050,NWE,@,TEN,W 31-13,21,23,2,91.3,222,2,0,0,8.7,0.0,135.9,4,22,14.81,9.7,11.39,8.89,10.6,48.1,8,62,7.8,0,3,62.5,0,0,0,,0,,,0,,55,84.6,0,0.0,0,0.0,QB,MayeDr00"
"61,Tyler Warren,55,0,0,5,Sun,7,7,2025-10-19,23-148,IND,@,LAC,W 38-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,69,17.3,1,80.0,13.8,3,80.0,55,91.7,0,0.0,0,0.0,TE,WarrTy00"
"62,Dillon Gabriel,54,18,4,0,Sun,7,7,2025-10-19,24-295,CLE,,MIA,W 31-6,13,18,5,72.2,116,0,0,0,0.0,0.0,89.1,2,14,10.00,6.4,6.44,5.10,8.9,35.0,4,12,3.0,0,0,25.0,0,0,0,,0,,,0,,54,94.7,0,0.0,0,0.0,QB,GabrDi00"
"63,George Kittle,54,0,0,2,Sun,7,7,2025-10-19,32-010,SFO,,ATL,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,54,80.6,0,0.0,0,0.0,TE,KittGe00"
"64,Cooper Kupp,54,1,0,1,Mon,7,7,2025-10-20,32-127,SEA,,HOU,W 27-19,0,1,1,0.0,0,0,1,0,0.0,100.0,0.0,0,0,0.00,0.0,-45.00,-45.00,,0.0,0,0,,0,0,,1,1,32,32.0,0,100.0,32.0,1,100.0,54,75.0,0,0.0,0,0.0,WR,KuppCo00"
"65,Darnell Mooney,54,0,0,5,Sun,6,7,2025-10-19,27-355,ATL,@,SFO,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,68,22.7,0,60.0,13.6,3,60.0,54,83.1,0,0.0,0,0.0,WR,MoonDa00"
"66,Andrei Iosivas,53,0,0,4,Thu,7,7,2025-10-16,26-001,CIN,,PIT,W 33-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,49,16.3,0,75.0,12.3,1,25.0,53,69.7,0,0.0,0,0.0,WR,IosiAn00"
"67,Jordan Mason,53,0,15,0,Sun,6,7,2025-10-19,26-148,MIN,,PHI,L 22-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,57,3.8,1,5,66.7,0,0,0,,0,,,0,,53,76.8,0,0.0,0,0.0,RB,MasoJo00"
"68,Chris Moore,53,0,0,5,Sun,7,7,2025-10-19,32-125,WAS,@,DAL,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,59,29.5,0,40.0,11.8,2,40.0,53,79.1,0,0.0,0,0.0,WR,MoorCh00"
"69,Kyle Pitts,53,0,0,10,Sun,6,7,2025-10-19,25-013,ATL,@,SFO,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,7,62,8.9,0,70.0,6.2,4,60.0,53,81.5,0,0.0,0,0.0,TE,PittKy00"
"70,Cam Ward,53,34,0,0,Sun,7,7,2025-10-19,23-147,TEN,,NWE,L 13-31,25,34,9,73.5,255,1,1,0,2.9,2.9,92.2,5,39,12.82,7.5,6.76,4.90,10.2,53.8,0,0,,0,0,,0,0,0,,0,,,0,,53,100.0,0,0.0,0,0.0,QB,WardCa00"
"71,Daniel Bellinger,52,0,0,4,Sun,7,7,2025-10-19,25-027,NYG,@,DEN,L 32-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,88,29.3,1,75.0,22.0,3,75.0,52,67.5,0,0.0,9,30.0,TE,BellDa00"
"72,Kendrick Bourne,52,0,0,2,Sun,7,7,2025-10-19,30-076,SFO,,ATL,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,14,7.0,0,100.0,7.0,1,100.0,52,77.6,0,0.0,0,0.0,WR,BourKe00"
"73,Emeka Egbuka,52,0,0,12,Mon,7,7,2025-10-20,23-006,TAM,@,DET,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,4,58,14.5,0,33.3,4.8,2,25.0,52,75.4,0,0.0,0,0.0,WR,EgbuEm01"
"74,Noah Fant,52,0,0,4,Thu,7,7,2025-10-16,27-330,CIN,,PIT,W 33-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,44,11.0,1,100.0,11.0,3,100.0,52,68.4,0,0.0,0,0.0,TE,FantNo00"
"75,CeeDee Lamb,52,0,0,8,Sun,7,7,2025-10-19,26-194,DAL,,WAS,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,110,22.0,1,62.5,13.8,3,50.0,52,77.6,0,0.0,0,0.0,WR,LambCe00"
"76,Alec Pierce,52,0,0,10,Sun,7,7,2025-10-19,25-170,IND,@,LAC,W 38-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,5,98,19.6,0,50.0,9.8,4,50.0,52,86.7,0,0.0,0,0.0,WR,PierAl00"
"77,Michael Pittman Jr.,52,0,0,9,Sun,7,7,2025-10-19,28-014,IND,@,LAC,W 38-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,58,8.3,1,77.8,6.4,5,77.8,52,86.7,0,0.0,0,0.0,WR,PittMi01"
"78,Jonathan Taylor,52,0,16,3,Sun,7,7,2025-10-19,26-273,IND,@,LAC,W 38-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,94,5.9,3,8,56.3,3,3,38,12.7,0,100.0,12.7,2,100.0,52,86.7,0,0.0,0,0.0,RB,TaylJo02"
"79,Elic Ayomanor,51,0,0,5,Sun,7,7,2025-10-19,22-138,TEN,,NWE,L 13-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,29,14.5,0,40.0,5.8,1,40.0,51,96.2,0,0.0,0,0.0,WR,AyomEl00"
"80,Brian Thomas,51,0,0,7,Sun,7,7,2025-10-19,23-011,JAX,,LAR,L 7-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,31,10.3,0,42.9,4.4,1,28.6,51,66.2,0,0.0,0,0.0,WR,ThomBr06"
"81,Romeo Doubs,50,0,0,8,Sun,6,7,2025-10-19,25-189,GNB,@,ARI,W 27-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,72,12.0,0,75.0,9.0,3,62.5,50,89.3,0,0.0,1,4.0,WR,DoubRo00"
"82,Troy Franklin,50,0,0,10,Sun,7,7,2025-10-19,22-255,DEN,,NYG,W 33-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,3,19,6.3,1,30.0,1.9,2,20.0,50,61.7,0,0.0,0,0.0,WR,FranTr00"
"83,Jalen Hurts,50,23,4,0,Sun,7,7,2025-10-19,27-073,PHI,@,MIN,W 28-22,19,23,4,82.6,326,3,0,0,13.0,0.0,158.3,3,10,11.54,14.2,16.78,14.46,17.2,50.0,4,-10,-2.5,0,1,25.0,0,0,0,,0,,,0,,50,100.0,0,0.0,0,0.0,QB,HurtJa00"
"84,Travis Kelce,50,0,0,3,Sun,7,7,2025-10-19,36-014,KAN,,LVR,W 31-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,54,18.0,0,100.0,18.0,1,66.7,50,61.7,0,0.0,0,0.0,TE,KelcTr00"
"85,Tucker Kraft,50,0,0,10,Sun,6,7,2025-10-19,24-350,GNB,@,ARI,W 27-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,5,58,11.6,1,50.0,5.8,4,50.0,50,89.3,0,0.0,0,0.0,TE,KrafTu00"
"86,Christian McCaffrey,50,0,24,8,Sun,7,7,2025-10-19,29-134,SFO,,ATL,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,24,129,5.4,2,9,58.3,8,7,72,10.3,0,87.5,9.0,5,87.5,50,74.6,0,0.0,0,0.0,RB,McCaCh01"
"87,Keenan Allen,49,0,0,14,Sun,7,7,2025-10-19,33-175,LAC,,IND,L 24-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,14,11,119,10.8,1,78.6,8.5,7,71.4,49,64.5,0,0.0,0,0.0,WR,AlleKe00"
