"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"221,Eric Saubert,24,0,0,0,Sun,2,2,2025-09-14,31-136,SEA,@,PIT,W 31-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,24,36.9,0,0.0,16,57.1,TE,SaubEr00"
"222,Devaughn Vele,24,0,0,1,Sun,2,2,2025-09-14,27-276,NOR,,SFO,L 21-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,3,3.0,1,100.0,3.0,1,100.0,24,33.8,0,0.0,6,22.2,WR,VeleDe00"
"223,Will Dissly,23,0,0,1,Mon,2,2,2025-09-15,29-069,LAC,@,LVR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,0,100.0,7.0,0,100.0,23,39.7,0,0.0,0,0.0,TE,DissWi00"
"224,David Montgomery,23,0,11,1,Sun,2,2,2025-09-14,28-099,DET,,CHI,W 52-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,57,5.2,1,4,54.5,1,1,4,4.0,0,100.0,4.0,0,100.0,23,39.0,0,0.0,0,0.0,RB,MontDa01"
"225,Kenneth Walker III,23,0,13,1,Sun,2,2,2025-09-14,24-329,SEA,@,PIT,W 31-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,105,8.1,1,7,76.9,1,1,13,13.0,0,100.0,13.0,0,0.0,23,35.4,0,0.0,0,0.0,RB,WalkKe00"
"226,Darnell Washington,23,0,0,1,Sun,2,2,2025-09-14,24-028,PIT,,SEA,L 17-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,23,37.1,0,0.0,3,10.7,TE,WashDa03"
"227,Tyler Allgeier,22,0,16,1,Sun,2,2,2025-09-14,25-152,ATL,@,MIN,W 22-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,76,4.8,1,7,68.8,1,1,4,4.0,0,100.0,4.0,0,100.0,22,33.3,0,0.0,12,50.0,RB,AllgTy00"
"228,Jahan Dotson,22,0,0,1,Sun,2,2,2025-09-14,25-176,PHI,@,KAN,W 20-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,4,4.0,0,100.0,4.0,0,100.0,22,36.7,0,0.0,3,12.5,WR,DotsJa00"
"229,Malik Heath,22,0,0,1,Thu,2,2,2025-09-11,25-164,GNB,,WAS,W 27-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,37,37.0,0,100.0,37.0,1,100.0,22,32.4,0,0.0,9,32.1,WR,HeatMa00"
"230,Gunnar Helm,22,0,0,2,Sun,2,2,2025-09-14,23-008,TEN,,LAR,L 19-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,9,4.5,0,100.0,4.5,0,50.0,22,33.3,0,0.0,13,41.9,TE,HelmGu00"
"231,Elijah Higgins,22,0,0,3,Sun,2,2,2025-09-14,24-322,ARI,,CAR,W 27-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,45,22.5,0,66.7,15.0,2,66.7,22,40.0,0,0.0,13,59.1,TE,HiggEl00"
"232,Justice Hill,22,0,3,3,Sun,2,2,2025-09-14,27-304,BAL,,CLE,W 41-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,7,2.3,0,0,0.0,3,3,18,6.0,0,100.0,6.0,0,0.0,22,39.3,0,0.0,2,6.1,RB,HillJu00"
"233,Allen Lazard,22,0,0,0,Sun,2,2,2025-09-14,29-277,NYJ,,BUF,L 10-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,22,46.8,0,0.0,0,0.0,WR,LazaAl00"
"234,Trent Sherfield,22,0,0,1,Sun,2,2,2025-09-14,29-201,DEN,@,IND,L 28-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,3,3.0,0,100.0,3.0,0,0.0,22,37.9,0,0.0,15,53.6,WR,SherTr00"
"235,Arian Smith,22,0,1,2,Sun,2,2,2025-09-14,23-338,NYJ,,BUF,L 10-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-10,-10.0,0,0,0.0,2,1,8,8.0,0,50.0,4.0,1,50.0,22,46.8,0,0.0,6,21.4,WR,SmitAr01"
"236,Roman Wilson,22,0,0,2,Sun,2,2,2025-09-14,24-087,PIT,,SEA,L 17-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,7,7.0,0,50.0,3.5,0,0.0,22,35.5,0,0.0,0,0.0,WR,WilsRo02"
"237,Joe Burrow,21,13,0,0,Sun,2,2,2025-09-14,28-278,CIN,,JAX,W 31-27,7,13,6,53.8,76,1,0,0,7.7,0.0,97.0,2,8,13.33,5.8,7.38,5.87,10.9,46.7,0,0,,0,0,,0,0,0,,0,,,0,,21,30.4,0,0.0,0,0.0,QB,BurrJo01"
"238,John FitzPatrick,21,0,0,0,Thu,2,2,2025-09-11,25-186,GNB,,WAS,W 27-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,21,30.9,0,0.0,9,32.1,TE,FitzJo00"
"239,Jayden Higgins,21,0,0,1,Mon,2,2,2025-09-15,22-274,HOU,,TAM,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,28,28.0,0,100.0,28.0,1,100.0,21,42.9,0,0.0,0,0.0,WR,HiggJa00"
"240,Marvin Mims,21,0,0,2,Sun,2,2,2025-09-14,23-179,DEN,@,IND,L 28-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,24,12.0,1,100.0,12.0,1,50.0,21,36.2,0,0.0,7,25.0,WR,MimsMa00"
"241,Luke Musgrave,21,0,0,2,Thu,2,2,2025-09-11,25-009,GNB,,WAS,W 27-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,32,16.0,0,100.0,16.0,2,100.0,21,30.9,0,0.0,10,35.7,TE,MusgLu00"
"242,Zamir White,21,0,2,3,Mon,2,2,2025-09-15,25-362,LVR,,LAC,L 9-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,-2,-1.0,0,0,0.0,3,2,15,7.5,0,66.7,5.0,0,33.3,21,30.0,0,0.0,7,33.3,RB,WhitZa01"
"243,Ray Davis,20,0,9,0,Sun,2,2,2025-09-14,25-307,BUF,@,NYJ,W 30-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,24,2.7,0,2,44.4,0,0,0,,0,,,0,,20,26.7,0,0.0,4,14.3,RB,DaviRa04"
"244,Najee Harris,20,0,8,2,Mon,2,2,2025-09-15,27-190,LAC,@,LVR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,28,3.5,0,2,75.0,2,2,20,10.0,0,100.0,10.0,1,100.0,20,34.5,0,0.0,0,0.0,RB,HarrNa00"
"245,Alec Ingold,20,0,0,2,Sun,2,2,2025-09-14,29-067,MIA,,NWE,L 27-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,13,6.5,0,100.0,6.5,2,100.0,20,35.1,0,0.0,9,32.1,FB,IngoAl01"
"246,Jakob Johnson,20,0,0,0,Mon,2,2,2025-09-15,30-274,HOU,,TAM,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,20,40.8,0,0.0,10,40.0,FB,JohnJa12"
"247,Aaron Jones,20,0,5,1,Sun,2,2,2025-09-14,30-286,MIN,,ATL,L 6-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,23,4.6,0,0,60.0,1,0,0,,0,0.0,0.0,0,0.0,20,42.6,0,0.0,0,0.0,RB,JoneAa00"
"248,Quinshon Judkins,20,0,10,3,Sun,2,2,2025-09-14,21-320,CLE,@,BAL,L 17-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,61,6.1,0,3,80.0,3,3,10,3.3,0,100.0,3.3,0,33.3,20,27.4,0,0.0,0,0.0,RB,JudkQu00"
"249,Samaje Perine,20,0,0,0,Sun,2,2,2025-09-14,29-363,CIN,,JAX,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,20,29.0,0,0.0,15,55.6,RB,PeriSa00"
"250,Miles Sanders,20,0,5,2,Sun,2,2,2025-09-14,28-136,DAL,,NYG,W 40-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,15,3.0,1,1,60.0,2,2,4,2.0,0,100.0,2.0,0,0.0,20,22.5,0,0.0,4,10.5,RB,SandMi01"
"251,Jamari Thrash,20,0,0,1,Sun,2,2,2025-09-14,24-269,CLE,@,BAL,L 17-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,1,100.0,20,27.4,0,0.0,0,0.0,WR,ThraJa01"
"252,Justin Watson,20,0,0,2,Mon,2,2,2025-09-15,29-164,HOU,,TAM,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,3,3.0,0,50.0,1.5,0,0.0,20,40.8,0,0.0,8,32.0,WR,WatsJu01"
"253,Daniel Bellinger,19,0,0,0,Sun,2,2,2025-09-14,24-357,NYG,@,DAL,L 37-40 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,19,28.4,0,0.0,20,52.6,TE,BellDa00"
"254,Harrison Bryant,19,0,0,1,Mon,2,2,2025-09-15,27-145,HOU,,TAM,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,19,38.8,0,0.0,4,16.0,TE,BryaHa00"
"255,Reggie Gilliam,19,0,0,0,Sun,2,2,2025-09-14,28-025,BUF,@,NYJ,W 30-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,19,25.3,0,0.0,19,67.9,FB,GillRe00"
"256,RJ Harvey,19,0,5,2,Sun,2,2,2025-09-14,24-222,DEN,@,IND,L 28-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,8,1.6,0,0,0.0,2,1,16,16.0,0,50.0,8.0,1,50.0,19,32.8,0,0.0,7,25.0,RB,HarvRJ00"
"257,TreVeyon Henderson,19,0,3,2,Sun,2,2,2025-09-14,22-327,NWE,@,MIA,W 33-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,10,3.3,0,1,33.3,2,2,30,15.0,0,100.0,15.0,2,100.0,19,31.7,0,0.0,6,21.4,RB,HendTr02"
"258,Ty Johnson,19,0,2,1,Sun,2,2,2025-09-14,27-362,BUF,@,NYJ,W 30-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,6,3.0,0,0,0.0,1,0,0,,0,0.0,0.0,0,0.0,19,25.3,0,0.0,10,35.7,RB,JohnTy02"
"259,Johnny Mundt,19,0,0,0,Sun,2,2,2025-09-14,30-295,JAX,@,CIN,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,19,26.8,0,0.0,11,40.7,TE,MundJo00"
"260,Blake Corum,18,0,5,0,Sun,2,2,2025-09-14,24-293,LAR,@,TEN,W 33-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,44,8.8,1,4,100.0,0,0,0,,0,,,0,,18,29.5,0,0.0,8,25.8,RB,CoruBl00"
"261,Tre Harris,18,0,0,3,Mon,2,2,2025-09-15,23-199,LAC,@,LVR,W 20-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,34,17.0,0,66.7,11.3,1,33.3,18,31.0,0,0.0,4,19.0,WR,HarrTr03"
"262,Ryan Miller,18,0,0,1,Mon,2,2,2025-09-15,25-207,TAM,@,HOU,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,20,20.0,1,100.0,20.0,1,100.0,18,22.5,0,0.0,19,76.0,WR,MillRy01"
"263,Jack Stoll,18,0,0,0,Sun,2,2,2025-09-14,27-229,NOR,,SFO,L 21-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,18,25.4,0,0.0,10,37.0,TE,StolJa00"
"264,Tyrod Taylor,18,11,3,0,Sun,2,2,2025-09-14,36-042,NYJ,,BUF,L 10-30,7,11,4,63.6,56,1,0,0,9.1,0.0,106.6,2,10,15.38,5.1,6.91,5.08,8.0,46.2,3,21,7.0,0,1,33.3,0,0,0,,0,,,0,,18,38.3,0,0.0,0,0.0,QB,TaylTy00"
"265,Bhayshul Tuten,18,0,8,2,Sun,2,2,2025-09-14,23-212,JAX,@,CIN,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,42,5.3,0,0,87.5,2,2,32,16.0,1,100.0,16.0,2,100.0,18,25.4,0,0.0,6,22.2,RB,TuteBh00"
"266,Travis Vokolek,18,0,0,0,Sun,2,2,2025-09-14,27-102,ARI,,CAR,W 27-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,18,32.7,0,0.0,12,54.5,TE,VokoTr00"
"267,Payne Durham,17,0,0,1,Mon,2,2,2025-09-15,25-092,TAM,@,HOU,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,17,21.3,0,0.0,14,56.0,TE,DurhPa00"
"268,Noah Fant,17,0,0,4,Sun,2,2,2025-09-14,27-298,CIN,,JAX,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,28,9.3,0,75.0,7.0,1,25.0,17,24.6,0,0.0,6,22.2,TE,FantNo00"
"269,Van Jefferson,17,0,0,2,Sun,2,2,2025-09-14,29-050,TEN,,LAR,L 19-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,10,5.0,0,100.0,5.0,2,100.0,17,25.8,0,0.0,7,22.6,WR,JeffVa00"
"270,Jeremy Ruckert,17,0,0,1,Sun,2,2,2025-09-14,25-034,NYJ,,BUF,L 10-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,1,100.0,5.0,1,100.0,17,36.2,0,0.0,8,28.6,TE,RuckJe00"
"271,Dylan Sampson,17,0,4,3,Sun,2,2,2025-09-14,21-000,CLE,@,BAL,L 17-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,6,1.5,0,2,50.0,3,3,13,4.3,1,100.0,4.3,2,66.7,17,23.3,0,0.0,8,24.2,RB,SampDy00"
"272,Isaac TeSlaa,17,0,0,1,Sun,2,2,2025-09-14,23-206,DET,,CHI,W 52-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,29,29.0,0,100.0,29.0,1,100.0,17,28.8,0,0.0,8,25.0,WR,TeSlIs00"
"273,Parker Washington,17,0,0,5,Sun,2,2,2025-09-14,23-177,JAX,@,CIN,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,5,76,15.2,0,100.0,15.2,3,60.0,17,23.9,0,0.0,9,33.3,WR,WashPa01"
"274,Luke McCaffrey,16,0,0,1,Thu,2,2,2025-09-11,24-162,WAS,@,GNB,L 18-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,19,19.0,0,100.0,19.0,1,100.0,16,23.2,0,0.0,14,50.0,WR,McCaLu00"
"275,Jeremy McNichols,16,0,0,0,Thu,2,2,2025-09-11,29-259,WAS,@,GNB,L 18-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,16,23.2,0,0.0,11,39.3,RB,McNiJe00"
"276,Brian Robinson Jr.,16,0,6,1,Sun,2,2,2025-09-14,26-176,SFO,@,NOR,W 26-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,20,3.3,0,0,50.0,1,1,-1,-1.0,0,100.0,-1.0,0,0.0,16,22.5,0,0.0,0,0.0,RB,RobiBr01"
"277,Nick Westbrook-Ikhine,16,0,0,3,Sun,2,2,2025-09-14,28-177,MIA,,NWE,L 27-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,18,9.0,0,66.7,6.0,2,66.7,16,28.1,0,0.0,9,32.1,WR,WestNi00"
"278,Jacory Croskey-Merritt,15,0,4,1,Thu,2,2,2025-09-11,24-152,WAS,@,GNB,L 18-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,17,4.3,0,1,100.0,1,0,0,,0,0.0,0.0,0,0.0,15,21.7,0,0.0,0,0.0,RB,CrosJa00"
"279,Demario Douglas,15,0,0,1,Sun,2,2,2025-09-14,24-280,NWE,@,MIA,W 33-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,8,8.0,0,100.0,8.0,0,100.0,15,25.0,0,0.0,0,0.0,WR,DougDe00"
"280,Ray-Ray McCloud,15,0,0,2,Sun,2,2,2025-09-14,28-334,ATL,@,MIN,W 22-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,15,22.7,0,0.0,0,0.0,WR,McClRa00"
"281,Jaylin Noel,15,0,0,0,Mon,2,2,2025-09-15,23-011,HOU,,TAM,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,15,30.6,0,0.0,10,40.0,WR,NoelJa00"
"282,Teagan Quitoriano,15,0,0,0,Sun,2,2,2025-09-14,25-183,ATL,@,MIN,W 22-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,15,22.7,0,0.0,2,8.3,TE,QuitTe00"
"283,Brycen Tremayne,15,0,0,5,Sun,2,2,2025-09-14,25-300,CAR,@,ARI,L 22-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,48,16.0,0,60.0,9.6,2,60.0,15,17.6,0,0.0,15,68.2,WR,TremBr00"
"284,Pat Bryant,14,0,0,3,Sun,2,2,2025-09-14,22-278,DEN,@,IND,L 28-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,18,9.0,0,66.7,6.0,2,66.7,14,24.1,0,0.0,0,0.0,WR,BryaPa00"
"285,Hunter Luepke,14,0,0,0,Sun,2,2,2025-09-14,25-198,DAL,,NYG,W 40-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,14,15.7,0,0.0,23,60.5,RB,LuepHu00"
"286,Chris Manhertz,14,0,0,0,Sun,2,2,2025-09-14,33-157,NYG,@,DAL,L 37-40 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,14,20.9,0,0.0,17,44.7,TE,ManhCh00"
"287,Zaire Mitchell-Paden,14,0,0,1,Sun,2,2,2025-09-14,26-025,BAL,,CLE,W 41-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,14,25.0,0,0.0,9,27.3,TE,MitcZa00"
"288,Josh Oliver,14,0,0,0,Sun,2,2,2025-09-14,28-177,MIN,,ATL,L 6-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,14,29.8,0,0.0,0,0.0,TE,OlivJo00"
"289,KaVontae Turpin,14,0,2,4,Sun,2,2,2025-09-14,29-043,DAL,,NYG,W 40-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,6,3.0,0,1,50.0,4,4,47,11.8,1,100.0,11.8,3,100.0,14,15.7,0,0.0,7,18.4,WR,TurpKa00"
"290,Tyler Badie,13,0,1,2,Sun,2,2,2025-09-14,25-219,DEN,@,IND,L 28-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,0,0.0,2,2,19,9.5,0,100.0,9.5,1,50.0,13,22.4,0,0.0,8,28.6,RB,BadiTy00"
"291,Chris Brooks,13,0,0,4,Thu,2,2,2025-09-11,25-243,GNB,,WAS,W 27-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,27,9.0,0,75.0,6.8,0,0.0,13,19.1,0,0.0,17,60.7,RB,BrooCh00"
"292,Woody Marks,13,0,3,1,Mon,2,2,2025-09-15,24-260,HOU,,TAM,L 19-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,14,4.7,0,0,66.7,1,1,37,37.0,0,100.0,37.0,1,100.0,13,26.5,0,0.0,2,8.0,RB,MarkWo00"
"293,Devontez Walker,13,0,0,2,Sun,2,2,2025-09-14,24-087,BAL,,CLE,W 41-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,26,13.0,2,100.0,13.0,2,100.0,13,23.2,0,0.0,21,63.6,WR,WalkDe01"
"294,Luther Burden,12,0,0,2,Sun,2,2,2025-09-14,21-276,CHI,@,DET,L 21-52,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,0,0.0,12,17.6,0,0.0,9,28.1,WR,BurdLu00"
"295,Darius Cooper,12,0,0,0,Sun,2,2,2025-09-14,23-296,PHI,@,KAN,W 20-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,12,20.0,0,0.0,6,25.0,WR,CoopDa01"
"296,Dylan Laube,12,0,0,2,Mon,2,2,2025-09-15,25-275,LVR,,LAC,L 9-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,17,8.5,0,100.0,8.5,1,100.0,12,17.1,0,0.0,12,57.1,RB,LaubDy00"
"297,David Moore,12,0,0,0,Sun,2,2,2025-09-14,30-242,CAR,@,ARI,L 22-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,12,14.1,0,0.0,2,9.1,WR,MoorDa03"
"298,Andrew Ogletree,12,0,0,0,Sun,2,2,2025-09-14,27-048,IND,,DEN,W 29-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,12,16.9,0,0.0,20,71.4,TE,OgleAn00"
"299,Tim Patrick,12,0,0,1,Sun,2,2,2025-09-14,31-295,JAX,@,CIN,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,12,16.9,0,0.0,0,0.0,WR,PatrTi00"
"300,LeQuint Allen,11,0,2,0,Sun,2,2,2025-09-14,21-040,JAX,@,CIN,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,13,6.5,0,1,50.0,0,0,0,,0,,,0,,11,15.5,0,0.0,3,11.1,RB,AlleLe01"
"301,Tyson Bagent,11,3,2,0,Sun,2,2,2025-09-14,25-098,CHI,@,DET,L 21-52,2,3,1,66.7,27,0,0,0,0.0,0.0,95.1,0,0,0.00,9.0,9.00,9.00,13.5,33.3,2,7,3.5,0,0,50.0,0,0,0,,0,,,0,,11,16.2,0,0.0,0,0.0,QB,BageTy00"
"302,Ryan Flournoy,11,0,0,0,Sun,2,2,2025-09-14,25-322,DAL,,NYG,W 40-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,11,12.4,0,0.0,21,55.3,WR,FlouRy00"
"303,Kendre Miller,11,0,5,1,Sun,2,2,2025-09-14,23-095,NOR,,SFO,L 21-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,8,1.6,0,0,20.0,1,1,2,2.0,0,100.0,2.0,0,0.0,11,15.5,0,0.0,6,22.2,RB,MillKe01"
"304,Konata Mumpfield,11,0,0,0,Sun,2,2,2025-09-14,22-325,LAR,@,TEN,W 33-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,11,18.0,0,0.0,3,9.7,WR,MumpKo00"
"305,Brevyn Spann-Ford,11,0,0,1,Sun,2,2,2025-09-14,25-261,DAL,,NYG,W 40-37 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,3,3.0,0,100.0,3.0,0,0.0,11,12.4,0,0.0,17,44.7,TE,SpanBr00"
"306,Savion Williams,11,0,2,0,Thu,2,2,2025-09-11,23-293,GNB,,WAS,W 27-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,24,12.0,0,1,100.0,0,0,0,,0,,,0,,11,16.2,0,0.0,5,17.9,WR,WillSa01"
"307,Jake Bobo,10,0,0,0,Sun,2,2,2025-09-14,27-041,SEA,@,PIT,W 31-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,10,15.4,0,0.0,8,28.6,WR,BoboJa00"
"308,Isaiah Davis,10,0,0,3,Sun,2,2,2025-09-14,23-205,NYJ,,BUF,L 10-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,6,6.0,0,33.3,2.0,1,33.3,10,21.3,0,0.0,20,71.4,RB,DaviIs00"
"309,AJ Dillon,10,0,3,0,Sun,2,2,2025-09-14,27-135,PHI,@,KAN,W 20-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,19,6.3,0,1,66.7,0,0,0,,0,,,0,,10,16.7,0,0.0,1,4.2,RB,DillAJ00"
"310,Greg Dortch,10,0,0,1,Sun,2,2,2025-09-14,27-108,ARI,,CAR,W 27-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,0,0.0,10,18.2,0,0.0,8,36.4,WR,DortGr01"
"311,Ashton Dulin,10,0,0,0,Sun,2,2,2025-09-14,28-122,IND,,DEN,W 29-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,10,14.1,0,0.0,14,50.0,WR,DuliAs00"
"312,Antonio Gibson,10,0,5,1,Sun,2,2,2025-09-14,27-083,NWE,@,MIA,W 33-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,27,5.4,0,1,40.0,1,1,1,1.0,0,100.0,1.0,0,0.0,10,16.7,0,0.0,6,21.4,RB,GibsAn00"
"313,DeAndre Hopkins,10,0,0,2,Sun,2,2,2025-09-14,33-100,BAL,,CLE,W 41-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,64,32.0,1,100.0,32.0,2,100.0,10,17.9,0,0.0,0,0.0,WR,HopkDe00"
"314,Kyle Juszczyk,10,0,0,1,Sun,2,2,2025-09-14,34-144,SFO,@,NOR,W 26-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,0,100.0,10,14.1,0,0.0,1,3.7,FB,JuszKy00"
